标题,小区,区域,总价,单价,户型,面积,朝向,装修情况,楼层类别,总层数,建筑类型
翠云新村中间楼层近地铁精装修配套齐全看房方便,翠云新村 ,清名桥, 110万,"14,081元/平",3室1厅 , 78.12平米 , 南 北 , 精装 ,,, 板楼
视野宽阔，采光无遮挡、配套设施齐全，户型方正。,迎溪桥小区 ,三阳广场, 200万,"35,199元/平",2室1厅 , 56.82平米 , 南 , 简装 , 高楼层,共7层, 板楼
新上：迎溪桥精装两房，房东诚心出售，看房方便！！！,迎溪桥小区 ,三阳广场, 333万,"39,972元/平",2室2厅 , 83.31平米 , 南 , 精装 , 高楼层,共7层, 板楼
连元街，东林，恒隆广场旁，业主诚售,铸冶巷小区 ,三阳广场, 480万,"40,279元/平",3室2厅 , 119.17平米 , 南 北 , 精装 , 中楼层,共7层, 板楼
电梯房 南北通透 户型方正 南北通透 看房方便 诚售,解放新村 ,三阳广场, 399万,"36,211元/平",3室2厅 , 110.19平米 , 南 北 , 简装 , 中楼层,共11层, 板楼
解放新村 中间楼层 采光无遮挡,解放新村 ,三阳广场, 325万,"40,114元/平",3室1厅 , 81.02平米 , 南 , 简装 , 中楼层,共7层, 板楼
锡师电梯房 业主诚心出售 配套齐全,恒通国际大厦 ,三阳广场, 280万,"30,528元/平",2室1厅 , 91.72平米 , 东 西 , 精装 , 高楼层,共21层, 板塔结合
双地铁口连元寄畅可用全天采光户型通透,绿地西水晶舍 ,山北, 270万,"22,755元/平",3室2厅 , 118.66平米 , 南 , 精装 , 高楼层,共33层, 塔楼
梧桐水岸一室 精装 朝南带阳台 有燃气 近地铁4号线,梧桐水岸花园 ,黄巷, 88万,"17,803元/平",1室1厅 , 49.43平米 , 南 , 精装 , 低楼层,共34层, 板楼
梧桐水岸一室 精装 没怎么住过 家电齐全 拎包入住,梧桐水岸花园 ,黄巷, 102万,"20,636元/平",1室1厅 , 49.43平米 , 南 , 精装 , 高楼层,共34层, 板楼
五河苑二期 1室1厅 南,五河苑二期 ,黄巷, 80万,"13,923元/平",1室1厅 , 57.46平米 , 南 , 精装 , 低楼层,共11层, 板楼
梧桐水岸新装修2房 双阳台 近地铁4号线 中间楼层,梧桐水岸花园 ,黄巷, 160万,"19,313元/平",2室1厅 , 82.85平米 , 南 , 精装 , 中楼层,共20层, 板楼
梧桐水岸花园 满2年 70年产权 一居室 拎包入住,梧桐水岸花园 ,黄巷, 100万,"20,231元/平",1室1厅 , 49.43平米 , 南 , 精装 , 高楼层,共34层, 板楼
广益博苑三期 纯毛坯两房 客厅朝南带阳台 随时看房,广益博苑三期 ,广益, 85万,"9,274元/平",2室2厅 , 91.66平米 , 南 , 毛坯 , 低楼层,共34层, 板塔结合
上马墩地铁口紫金门花园南区精装修三室的急售,紫金门花苑南区 ,上马墩, 265万,"21,845元/平",3室2厅 , 121.31平米 , 北 南 , 精装 , 低楼层,共18层, 板楼
风华里小区，东林，交通方便，采光刺眼。,风华里小区 ,塘南, 145万,"18,472元/平",2室1厅 , 78.5平米 , 南 , 简装 , 高楼层,共7层, 板楼
瑞江花园东区 3室1厅 南 北,瑞江花园东区 ,上马墩, 165万,"15,524元/平",3室1厅 , 106.29平米 , 南 北 , 简装 , 高楼层,共6层, 板楼
上马墩 塔影二村 三室一厅 总价低 单价实惠 诚意出售,塔影二村 ,上马墩, 85万,"10,438元/平",3室1厅 , 81.44平米 , 南 , 简装 , 高楼层,共6层, 板楼
上马墩二村，中间楼层，近地铁，房龄新，价格看中可谈,上马墩二村 ,上马墩, 120万,"12,679元/平",2室1厅 , 94.65平米 , 南 , 简装 , 中楼层,共4层, 板楼
风华里 看房方便 诚心出售 视野好 好楼层,风华里小区 ,塘南, 116万,"19,139元/平",2室1厅 , 60.61平米 , 南 , 精装 , 中楼层,共7层, 板楼
风华里配套齐全，采光很好，南禅寺旁，干净整洁,风华里小区 ,塘南, 120万,"19,094元/平",2室1厅 , 62.85平米 , 南 北 , 简装 , 高楼层,共7层, 板楼
上马墩 塔影一村 精装修 客厅带窗户 厨卫朝北 通风好,塔影一村 ,上马墩, 80万,"14,127元/平",2室1厅 , 56.63平米 , 南 北 , 精装 , 高楼层,共6层, 板楼
广益新村3楼精装单间 保养好户型好采光佳,广益新村 ,广益, 98万,"20,856元/平",1室1厅 , 46.99平米 , 南 , 精装 , 中楼层,共7层, 板楼
梧桐水岸，地铁口 积余街 ，视野开阔，采光充足，,梧桐水岸花园 ,黄巷, 209万,"19,915元/平",3室2厅 , 104.95平米 , 南 , 精装 , 高楼层,共21层, 板楼
连元街 明年6年级 精装自住 拎包入住 交通便利,迎溪桥小区 ,三阳广场, 250万,"39,039元/平",2室1厅 , 64.04平米 , 南 , 精装 , 高楼层,共7层, 板楼
上马墩地铁口 顶楼复式 使用面积200平 有车位 随时看,益都苑 ,上马墩, 165万,"15,502元/平",3室2厅 , 106.44平米 , 南 北 , 精装 , 高楼层,共7层, 板楼
此房户型通透户型，采光好精装修，可拎包入住，,阳光城市花园C区 ,中桥, 326万,"22,319元/平",3室2厅 , 146.07平米 , 南 , 精装 , 高楼层,共24层, 板塔结合
低楼层 出行方便 自住新装修 拎包入住,惠峰新村 ,山北, 82万,"14,381元/平",3室1厅 , 57.02平米 , 南 , 简装 , 低楼层,共6层, 板楼
成熟高品质社区，追求舒适度的看过来,金科东方水榭 ,广益, 160万,"17,788元/平",2室1厅 , 89.95平米 , 南 , 精装 , 低楼层,共34层, 塔楼
融创运河壹号府一期 3室1厅 南,融创运河壹号府一期 ,清名桥, 206万,"23,038元/平",3室1厅 , 89.42平米 , 南 , 精装 , 高楼层,共33层, 板楼
上马墩电梯房，精装修，拎包入住，房东诚心出售,益都苑 ,上马墩, 198万,"14,784元/平",3室2厅 , 133.93平米 , 东南 南 , 精装 , 低楼层,共18层, 板楼
欧式精装4+1！169平大平层。移居诚心卖！,金科观天下 ,上马墩, 315万,"18,608元/平",4室2厅 , 169.29平米 , 南 , 精装 , 高楼层,共32层, 板楼
宁海里中间楼层，低总价两房，房东诚心价格好谈,宁海里北区 ,上马墩, 76.9万,"12,024元/平",2室2厅 , 63.96平米 , 南 , 简装 , 中楼层,共7层, 板楼
太湖大道南长街旁虹桥新村小一室出售,虹桥新村 ,清名桥, 62万,"23,764元/平",1室0厅 , 26.09平米 , 南 , 简装 , 高楼层,共6层, 板楼
八佰伴旁 实验幼儿园锡师 电梯房  拎包入住,恒通国际大厦 ,三阳广场, 295万,"32,164元/平",2室2厅 , 91.72平米 , 南 , 精装 , 高楼层,共21层, 板塔结合
上马墩三村 两房朝南 采光充足 看房方便,上马墩三村 ,上马墩, 58万,"11,531元/平",2室1厅 , 50.3平米 , 南 , 精装 , 高楼层,共6层, 板楼
此房满五唯一无个税，采光好，视野开阔，业主诚售,清扬御庭 ,清名桥, 298万,"21,006元/平",3室2厅 , 141.87平米 , 南 , 简装 , 高楼层,共32层, 板楼
有车位 环境居住条件大为改善 生活氛围宁海里两室一厅,宁海里北区 ,上马墩, 104万,"15,190元/平",2室1厅 , 68.47平米 , 南 , 简装 , 中楼层,共7层, 板楼
一室一厅 精装小公寓 可见惠山 采光优秀 俯瞰无锡,苏宁雅悦国际公寓 ,三阳广场, 150万,"21,472元/平",1室1厅 , 69.86平米 , 西南 , 精装 , 高楼层,共41层, 板塔结合
火车站旁 70年产权住宅 上下两层 楼层好 看房方便,康桥丽景 ,北大街, 70万,"13,488元/平",1室1厅 , 51.9平米 , 东南 , 精装 , 中楼层,共10层, 板楼
沁园98年的楼龄，装修保养的还可以，沁园市场附的近,沁园新村A区 ,清名桥, 142万,"12,647元/平",2室2厅 , 112.28平米 , 南 , 精装 , 中楼层,共7层, 暂无数据
铸冶巷 房东诚心出售 低层适合老人带孩子,铸冶巷小区 ,三阳广场, 250万,"39,956元/平",2室1厅 , 62.57平米 , 南 , 精装 , 低楼层,共7层, 板楼
小区漏王，户型方正，楼下朝阳菜场，生活起居一应俱全,槐古二村 ,三阳广场, 215万,"17,200元/平",3室2厅 , 125平米 , 南 , 简装 , 中楼层,共7层, 板楼
地铁口 小天鹅品园 纯毛坯 未住过人  乐园旁 诚售,小天鹅北苑 ,山北, 212万,"18,553元/平",3室2厅 , 114.27平米 , 南 , 毛坯 , 中楼层,共26层, 板楼
东林妙光苑   二房朝南 拎包入住,妙光苑 ,三阳广场, 168万,"18,667元/平",2室1厅 , 90平米 , 南 , 精装 , 高楼层,共7层, 板楼
金马商城，自住精装一房，保养很好，积余街學晓，诚售,金马商城 ,北大街, 110万,"18,438元/平",1室1厅 , 59.66平米 , 南 , 精装 , 低楼层,共29层, 塔楼
金科温馨两居室 精装 包车位 看房方便 南北通透,金科世界城C区 ,中桥, 188万,"21,815元/平",2室2厅 , 86.18平米 , 南 北 , 精装 , 高楼层,共33层, 板楼
满五年唯一二房朝南，通透户型，中间楼层,槐杨苑 ,塘南, 132万,"14,580元/平",2室1厅 , 90.54平米 , 南 , 简装 , 中楼层,共7层, 板楼
金科二期不靠高架 中间楼层 全天采光无遮挡,金科观天下 ,上马墩, 155万,"16,797元/平",2室1厅 , 92.28平米 , 南 , 精装 , 中楼层,共28层, 板楼
华东商贸城 锡东八佰伴 华夏家具港 宁海里,宁海里北区 ,上马墩, 123万,"14,883元/平",2室2厅 , 82.65平米 , 南 , 简装 , 低楼层,共7层, 板楼
金科观天下商品房近地铁2，3地铁线，采光刺眼价格可谈,金科观天下 ,上马墩, 160万,"16,843元/平",2室2厅 , 95平米 , 南 , 毛坯 , 低楼层,共32层, 板楼
东林  绿塔新村  地铁口 拎包入住,绿塔新村 ,三阳广场, 130万,"23,277元/平",2室2厅 , 55.85平米 , 南 北 , 精装 , 中楼层,共7层, 板楼
配套齐全，采光很好，景观楼层，南禅寺旁，干净整洁,新开河小区 ,三阳广场, 275万,"35,724元/平",2室1厅 , 76.98平米 , 东南 , 精装 , 高楼层,共6层, 板楼
边套！宁海里北区。经典两房！采光刺眼。,宁海里北区 ,上马墩, 75万,"11,905元/平",2室1厅 , 63平米 , 南 , 简装 , 高楼层,共7层, 板楼
金科观天下 诚心出售 视野好.....,金科观天下 ,上马墩, 328万,"22,525元/平",3室2厅 , 145.62平米 , 南 , 精装 , 高楼层,共34层, 板楼
宁海里北区，满五唯一无个税，两房朝南，看房方便呢！,宁海里北区 ,上马墩, 72万,"10,215元/平",2室1厅 , 70.49平米 , 南 , 精装 , 高楼层,共7层, 板楼
户型方正 位置安静 采光充足 视野开阔,宁海里北区 ,上马墩, 80万,"10,472元/平",2室1厅 , 76.4平米 , 南 , 简装 , 高楼层,共7层, 板楼
5楼，视线开阔，满五年唯一，看房方便，户型好,汤巷小区 ,三阳广场, 300万,"41,380元/平",2室2厅 , 72.5平米 , 南 , 简装 , 中楼层,共9层, 板楼
随时看房 积余旁 精装单间 尚城公寓 总价低,尚城公寓 ,北大街, 105万,"20,290元/平",1室1厅 , 51.75平米 , 南 , 精装 , 高楼层,共23层, 板楼
宁海里 装修保养好 自住未出租过 看房随时 一楼有院子,宁海里北区 ,上马墩, 100万,"14,229元/平",2室1厅 , 70.28平米 , 南 , 精装 , 低楼层,共7层, 板楼
宁海里 正规三房 房龄新 客厅带东窗户,宁海里北区 ,上马墩, 103万,"11,614元/平",3室1厅 , 88.69平米 , 南 , 简装 , 高楼层,共7层, 板楼
金科观天下，商品房，近地铁，价格可谈，看房方便，,金科观天下 ,上马墩, 165万,"18,750元/平",2室2厅 , 88平米 , 南 , 精装 , 高楼层,共28层, 板楼
精装修三房，保养好，楼层好采光好,金科观天下 ,上马墩, 156万,"17,110元/平",3室2厅 , 91.18平米 , 南 北 , 精装 , 高楼层,共32层, 板楼
满五唯一，有电梯中间楼层，两房朝南，房东诚心卖.,解放新村 ,三阳广场, 300万,"35,478元/平",3室1厅 , 84.56平米 , 南 , 精装 , 中楼层,共11层, 板楼
梁溪区万达旁 金科新大陆 自住精装大三房 诚心出售,金科新大陆 ,广益, 208万,"18,399元/平",3室2厅 , 113.05平米 , 南 北 , 精装 , 低楼层,共32层, 板楼
靖海2号3号线双地铁口 金科观天下精装二房 拎包入住,金科观天下 ,上马墩, 188万,"19,788元/平",2室1厅 , 95.01平米 , 南 , 精装 , 中楼层,共32层, 板楼
沁园新村A区 中间楼层 房龄新 钥匙房 近地铁 配套齐全,沁园新村A区 ,清名桥, 125万,"12,887元/平",2室2厅 , 97平米 , 南 , 简装 , 中楼层,共7层, 板楼
三开间朝南毛坯房，易装修，产权清晰，房东诚心出售,融创运河壹号府一期 ,清名桥, 320万,"24,764元/平",3室2厅 , 129.22平米 , 南 , 毛坯 , 低楼层,共33层, 板楼
连元街 明年6年级 精装自住 拎包入住 交通便利,迎溪桥小区 ,三阳广场, 250万,"39,039元/平",2室1厅 , 64.04平米 , 南 , 精装 , 高楼层,共7层, 板楼
八佰伴旁 实验幼儿园锡师 电梯房  拎包入住,恒通国际大厦 ,三阳广场, 295万,"32,164元/平",2室2厅 , 91.72平米 , 南 , 精装 , 高楼层,共21层, 板塔结合
上马墩三村 两房朝南 采光充足 看房方便,上马墩三村 ,上马墩, 58万,"11,531元/平",2室1厅 , 50.3平米 , 南 , 精装 , 高楼层,共6层, 板楼
地铁口 梧桐水岸金花园 双阳台 精装修2居室,梧桐水岸花园 ,黄巷, 155万,"18,603元/平",2室2厅 , 83.32平米 , 南 , 精装 , 低楼层,共20层, 板塔结合
火车站爱家精装一室出售，户型方正采光好看房联系！,爱家·金河湾南区 ,广瑞/广丰, 112万,"15,197元/平",1室1厅 , 73.7平米 , 南 , 精装 , 中楼层,共32层, 板楼
扬名一村 南长街 侨谊 四楼 采光不错 两房朝南,扬名一村 ,清名桥, 113万,"19,117元/平",2室2厅 , 59.11平米 , 南 北 , 简装 , 中楼层,共6层, 板楼
沈巷小区小三房 中高楼层 采光好 适合爬楼锻炼,沈巷小区 ,黄巷, 105万,"10,739元/平",3室1厅 , 97.78平米 , 南 , 简装 , 高楼层,共8层, 板楼
御庭精装一居室 家具家电齐全 交通便利,清扬御庭 ,清名桥, 140万,"24,277元/平",1室1厅 , 57.67平米 , 南 , 精装 , 高楼层,共26层, 板楼
东方丽晶 大三房  精装修  拎包入住,东方丽晶园 ,上马墩, 235万,"16,988元/平",3室1厅 , 138.34平米 , 南 , 精装 , 高楼层,共33层, 塔楼
满五好房 东方丽晶精装四房 电梯顶楼带阁楼 两梯三户,东方丽晶园 ,上马墩, 172万,"17,891元/平",4室2厅 , 96.14平米 , 南 , 精装 , 高楼层,共33层, 塔楼
沁园新村电梯房 茂业地铁口 不含土出,沁园新村小区（860-865号） ,清名桥, 88万,"14,560元/平",1室1厅 , 60.44平米 , 南 , 简装 , 高楼层,共33层, 板楼
嘉饰茂SOHO中心 2室1厅 东北,嘉饰茂SOHO中心 ,广益, 59.8万,"9,416元/平",2室1厅 , 63.51平米 , 东北 , 简装 , 中楼层,共21层, 板塔结合
新上好房 东方丽晶园精装大三房 户型正 配套齐,东方丽晶园 ,上马墩, 300万,"21,686元/平",3室2厅 , 138.34平米 , 南 , 精装 , 中楼层,共33层, 板塔结合
上马墩三村 地铁口 2000年商品房 一梯两户 随时看房,上马墩三村 ,上马墩, 92万,"13,272元/平",2室2厅 , 69.32平米 , 南 , 简装 , 低楼层,共7层, 板楼
新巷小区 积余 欧风街 地段繁华 诚心出售,新巷小区 ,北大街, 110万,"14,465元/平",2室1厅 , 76.05平米 , 南 , 简装 , 中楼层,共7层, 板楼
车站旁 爱家金河湾精装修 环境好采光好 户型方正,爱家·金河湾北区 ,广瑞/广丰, 250万,"16,561元/平",3室2厅 , 150.96平米 , 南 , 精装 , 低楼层,共32层, 板楼
金科观天下2号3号双地铁口 诚心出售 视野好交通方便,金科观天下 ,上马墩, 58万,"12,717元/平",1室0厅 , 45.61平米 , 北 , 精装 , 高楼层,共29层, 塔楼
梧桐水岸 临地铁 三房两厅两卫 带100平露台 满五唯一,梧桐水岸花园 ,黄巷, 220万,"17,661元/平",3室2厅 , 124.57平米 , 南 , 精装 , 低楼层,共34层, 塔楼
楼层好，采光好，视野充足，配套齐全！,银辉摩天360大厦 ,三阳广场, 220万,"16,278元/平",2室1厅 , 135.16平米 , 南 , 精装 , 高楼层,共45层, 塔楼
阳光C精装两房 全天采光 满五唯一 诚心出售看房方便,阳光城市花园C区 ,中桥, 350万,"33,771元/平",2室2厅 , 103.64平米 , 南 , 精装 , 高楼层,共24层, 板塔结合
宁海里北区 自住满五唯一 看中可谈拎包入住中间楼层,宁海里北区 ,上马墩, 120万,"15,720元/平",2室1厅 , 76.34平米 , 南 , 精装 , 中楼层,共7层, 板楼
金科观天下 2室2厅 南,金科观天下 ,上马墩, 160万,"17,205元/平",2室2厅 , 93平米 , 南 , 简装 , 中楼层,共29层, 板楼
中山路八佰伴，东林，中上塘3楼3房，连元街,中市桥上塘街小区 ,三阳广场, 265万,"32,385元/平",3室1厅 , 81.83平米 , 南 , 精装 , 中楼层,共5层, 板楼
凤宾家园小高层洋房 三房两卫 带40平露台,凤宾家园 ,黄巷, 210万,"15,014元/平",3室2厅 , 139.87平米 , 南 , 简装 , 低楼层,共11层, 暂无数据
春晖新村南北通风，采光刺眼诚意出售,春晖新村 ,上马墩, 58万,"11,038元/平",2室1厅 , 52.55平米 , 南 , 简装 , 高楼层,共6层, 板楼
广益电梯两房，户型房子，看房便利，房东置换诚心出售,广益博苑一期、二期 ,广益, 95万,"12,066元/平",2室2厅 , 78.74平米 , 南 , 简装 , 中楼层,共31层, 板塔结合
新惠园两室一厅诚心出售，价格可谈,新惠园 ,山北, 96万,"10,279元/平",2室1厅 , 93.4平米 , 南 , 毛坯 , 中楼层,共18层, 板楼
茂业时代广场 2室1厅 西南,茂业时代广场 ,北大街, 72万,"9,730元/平",2室1厅 , 74平米 , 西南 , 精装 , 低楼层,共33层, 板塔结合
金科70年产权小户型住宅 无个税 看房随时方便,金科观天下 ,上马墩, 60万,"12,616元/平",1室1厅 , 47.56平米 , 西北 , 精装 , 低楼层,共29层, 塔楼
靖海站 金科观庭 70年产权住宅式公寓 精装一室,金科观天下 ,上马墩, 60万,"13,156元/平",1室1厅 , 45.61平米 , 北 , 精装 , 高楼层,共29层, 塔楼
火车站爱家精装一室出售，户型方正采光好看房联系！,爱家·金河湾南区 ,广瑞/广丰, 112万,"15,197元/平",1室1厅 , 73.7平米 , 南 , 精装 , 中楼层,共32层, 板楼
