标题,小区,区域,总价,单价,户型,面积,朝向,装修情况,楼层类别,总层数,建筑类型
学府苑 复式楼 中间楼层 配套齐全 生活便利,学府苑 ,临港经济开发区, 258万,"8,787元/平",5室2厅 , 293.63平米 , 南 , 毛坯 , 中楼层,共17层, 板塔结合
南菁高中旁 空中别墅 带车位 视野开阔 小区环境优美,敔山湾花园 ,云亭街道, 320万,"12,108元/平",5室3厅 , 264.29平米 , 南 , 毛坯 , 高楼层,共6层, 板塔结合
蟠龙山公园旁，香樟法式洋房，纯毛坯，户型好南北通风,香樟公馆 ,高新区, 101.8万,"8,370元/平",3室2厅 , 121.63平米 , 南 , 毛坯 , 低楼层,共9层, 暂无数据
精装修、楼层视野开阔，户型方正看房方便,江阴碧桂园白鹭湾 ,高新区, 145万,"10,916元/平",3室2厅 , 132.84平米 , 南 , 精装 , 高楼层,共30层, 塔楼
天安数码城，大平层精装修装修，中上楼层，户型好,天安城市花园 ,高新区, 160万,"9,103元/平",4室1厅 , 175.78平米 , 南 , 精装 , 中楼层,共18层, 板塔结合
时代名邸 精装修 南北通风 看房方便,时代名邸 ,临港经济开发区, 91.8万,"9,602元/平",2室2厅 , 95.61平米 , 南 , 精装 , 低楼层,共15层, 暂无数据
银城长江赋精装三居室，双阳台，中上楼层，采光无遮挡,银城·长江赋 ,高新区, 100.8万,"10,424元/平",3室2厅 , 96.7平米 , 南 , 精装 , 高楼层,共34层, 暂无数据
高新区实小旁银城长江赋精装三开间朝南，双阳台落地窗,银城·长江赋 ,高新区, 95万,"9,761元/平",3室2厅 , 97.33平米 , 南 , 精装 , 中楼层,共27层, 板塔结合
精装修，户型方正 ，全天采光，得房率高配套齐全,云顾路 ,云亭街道, 63万,"5,625元/平",3室2厅 , 112平米 , 南 , 精装 , 高楼层,共5层, 暂无数据
南北通透，三阳台，户型方正，得房率高,江阴院子 ,云亭街道, 170万,"11,868元/平",3室2厅 , 143.25平米 , 南 北 , 毛坯 , 低楼层,共17层, 板楼
弘阳昕悦府，毛坯房，采光好楼层好,弘阳昕悦府 ,云亭街道, 110万,"8,113元/平",4室2厅 , 135.6平米 , 南 北 , 毛坯 , 中楼层,共34层, 暂无数据
楼层好、户型方正、诚心出售、小区自带步行街,双牌四村 ,高新区, 86万,"9,262元/平",2室2厅 , 92.86平米 , 南 , 简装 , 高楼层,共6层, 板楼
南菁高中旁敔山湾陪读房，精装两朝南，采光无遮挡，，,敔山湾花园 ,云亭街道, 63万,"11,785元/平",2室0厅 , 53.46平米 , 南 , 精装 , 低楼层,共9层, 暂无数据
房子精装修 好楼层视野开阔 拎包入住 三朝南户型,福景园 ,临港经济开发区, 123.8万,"8,907元/平",3室2厅 , 139平米 , 南 , 精装 , 中楼层,共17层, 暂无数据
三朝南户型，楼间距大，采光好，户型方正,恒大帝景 ,澄江街道, 139.8万,"12,541元/平",3室1厅 , 111.48平米 , 南 , 精装 , 中楼层,共33层, 平房
沿街小区 楼层好 南北通风 纯毛坯 有钥匙随时可看,龍庭花苑 ,高新区, 99万,"7,294元/平",3室2厅 , 135.73平米 , 南 北 , 简装 , 低楼层,共18层, 塔楼
融创敔山桃源，精装修，支持贷款，户型方正,融创敔山桃源 ,云亭街道, 175万,"12,275元/平",4室2厅 , 142.57平米 , 南 北 , 精装 , 中楼层,共6层, 暂无数据
敔山桃源一楼带院子洋房，四开间朝南，采光好户型方正,融创敔山桃源 ,云亭街道, 218万,"15,550元/平",5室2厅 , 140.2平米 , 南 , 毛坯 , 低楼层,共5层, 暂无数据
藏品裕院，中间楼层，通透户型，看房方便,藏品裕院 ,云亭街道, 155万,"10,983元/平",4室2厅 , 141.14平米 , 南 北 , 毛坯 , 中楼层,共32层, 塔楼
南菁高中旁 小区环境好 纯毛坯大三房 楼层好 视野开阔,敔山湾花园 ,云亭街道, 125万,"9,013元/平",3室2厅 , 138.7平米 , 南 , 毛坯 , 高楼层,共9层, 暂无数据
南苑二村 小面积精装修 带朝南精装车库 诚心出售,南苑二村 ,高新区, 58万,"7,727元/平",2室2厅 , 75.07平米 , 南 , 精装 , 高楼层,共6层, 板塔结合
藏品裕园 依山傍水 户型方正 天然氧吧 风景好,藏品裕院 ,云亭街道, 170万,"11,708元/平",3室2厅 , 145.21平米 , 南 , 精装 , 低楼层,共32层, 塔楼
精装两居室，房东换房，诚意出售，价格好谈,金科东方王府 ,云亭街道, 110万,"11,957元/平",2室2厅 , 92平米 , 南 北 , 精装 , 中楼层,共33层, 板楼
房子真实在卖      看房方便       价格可谈,海岸城C区 ,临港经济开发区, 69.8万,"6,827元/平",2室1厅 , 102.25平米 , 南 , 毛坯 , 中楼层,共32层, 板楼
蟠龙华都 精装修 低楼层 采光无遮挡 房东诚心出售,蟠龙华都 ,高新区, 73.8万,"8,500元/平",2室1厅 , 86.83平米 , 东南 , 精装 , 中楼层,共17层, 暂无数据
一线观景湖景房，一梯一户，随时看房,绿地敔光雅苑 ,云亭街道, 242万,"13,391元/平",4室2厅 , 180.72平米 , 南 北 , 精装 , 低楼层,共25层, 暂无数据
恒大翡翠洋房，小区中间，南北阳台，看房方便,恒大翡翠华庭 ,云亭街道, 163万,"12,523元/平",3室1厅 , 130.17平米 , 南 , 精装 , 中楼层,共11层, 板塔结合
弘阳昕悦府，毛坯房，采光好楼层好,弘阳昕悦府 ,云亭街道, 110万,"8,113元/平",4室2厅 , 135.6平米 , 南 北 , 毛坯 , 中楼层,共34层, 暂无数据
高新区实小旁银城长江赋精装三开间朝南，楼层好位置佳,银城·长江赋 ,高新区, 118万,"10,123元/平",3室2厅 , 116.57平米 , 南 , 精装 , 中楼层,共34层, 暂无数据
乐府兰亭 一楼带地下室 精装修 有车位,乐府兰亭 ,云亭街道, 150万,"15,490元/平",4室3厅 , 96.84平米 , 南 , 精装 , 低楼层,共11层, 板塔结合
天玺，房子 保养好 地鉄口.中间楼层 房东诚心出售,碧桂园天玺 ,南闸街道, 135万,"11,136元/平",3室2厅 , 121.23平米 , 南 , 精装 , 低楼层,共31层, 暂无数据
南菁高中旁 带大车库 纯洋房 中间楼层 小区环境优美,乐府兰亭 ,云亭街道, 130万,"9,161元/平",4室2厅 , 141.91平米 , 南 北 , 毛坯 , 中楼层,共4层, 暂无数据
朗诗未来街区精装三房无抵押诚心售,朗诗未来街区 ,临港经济开发区, 99.8万,"9,642元/平",3室2厅 , 103.51平米 , 南 , 精装 , 低楼层,共23层, 暂无数据
高新区实小旁银城长江赋精装三开间朝南，双阳台落地窗,银城·长江赋 ,高新区, 95万,"9,761元/平",3室2厅 , 97.33平米 , 南 , 精装 , 中楼层,共27层, 板塔结合
三朝南户型，楼间距大，采光好，户型方正,恒大帝景 ,澄江街道, 139.8万,"12,541元/平",3室1厅 , 111.48平米 , 南 , 精装 , 中楼层,共33层, 平房
临街商品房龙庭花园纯毛坯两居室，好楼层，采光无遮挡,龍庭花苑 ,高新区, 70万,"7,694元/平",2室1厅 , 90.98平米 , 南 , 毛坯 , 高楼层,共15层, 塔楼
城东高新区 山观主街龙庭商品房 纯毛坯 视野开阔,龍庭花苑 ,高新区, 70.8万,"7,534元/平",2室1厅 , 93.98平米 , 南 , 毛坯 , 低楼层,共18层, 塔楼
融创敔山桃源，精装修，支持贷款，户型方正,融创敔山桃源 ,云亭街道, 175万,"12,275元/平",4室2厅 , 142.57平米 , 南 北 , 精装 , 中楼层,共6层, 暂无数据
楼层好、户型方正、诚心出售、小区自带步行街,双牌四村 ,高新区, 86万,"9,262元/平",2室2厅 , 92.86平米 , 南 , 简装 , 高楼层,共6层, 板楼
精装修，户型方正 ，全天采光，得房率高配套齐全,云顾路 ,云亭街道, 63万,"5,625元/平",3室2厅 , 112平米 , 南 , 精装 , 高楼层,共5层, 暂无数据
南菁高中旁敔山湾陪读房，精装两朝南，采光无遮挡，，,敔山湾花园 ,云亭街道, 63万,"11,785元/平",2室0厅 , 53.46平米 , 南 , 精装 , 低楼层,共9层, 暂无数据
中企洋房全新毛坯业主采光好诚心售,中企铂镜 ,临港经济开发区, 147.8万,"7,332元/平",4室2厅 , 201.6平米 , 南 北 , 毛坯 , 中楼层,共9层, 暂无数据
低首付低总价，毛坯随心装。琦山湾板块,绿城水岸 ,云亭街道, 68万,"7,706元/平",2室2厅 , 88.25平米 , 南 , 毛坯 , 高楼层,共31层, 板塔结合
房子精装修 好楼层视野开阔 拎包入住 三朝南户型,福景园 ,临港经济开发区, 123.8万,"8,907元/平",3室2厅 , 139平米 , 南 , 精装 , 中楼层,共17层, 暂无数据
中南樾府(地暖+空调) 精装修 智能家居 带车位,中南樾府 ,云亭街道, 230万,"15,132元/平",4室2厅 , 152平米 , 南 , 精装 , 低楼层,共16层, 板塔结合
房屋满二，通透，采光好，户型佳，楼栋位置好,绿城水岸 ,云亭街道, 73万,"8,745元/平",2室1厅 , 83.48平米 , 北 南 , 简装 , 中楼层,共28层, 板塔结合
此房满二，楼层好，位置好，视野开阔,绿城水岸 ,云亭街道, 75万,"8,371元/平",2室1厅 , 89.6平米 , 南 , 毛坯 , 高楼层,共27层, 板塔结合
双牌二村中间楼层，户型方正，小区配套齐全,双牌二村 ,高新区, 65.8万,"8,912元/平",2室1厅 , 73.84平米 , 南 , 简装 , 中楼层,共6层, 塔楼
碧桂园天玺，拎包入住，中间楼层，采光无遮挡，有车位,碧桂园天玺 ,南闸街道, 185万,"12,945元/平",4室2厅 , 142.92平米 , 南 北 , 精装 , 中楼层,共18层, 板楼
采光视野无遮挡，业主诚心卖，空置楼层好,中奥光年 ,青阳镇, 145万,"13,317元/平",3室2厅 , 108.89平米 , 南 北 , 精装 , 低楼层,共18层, 暂无数据
安置房小区，小区环境好，配套设施好，交通方便,称心阁 ,南闸街道, 78万,"9,498元/平",2室1厅 , 82.13平米 , 南 北 , 简装 , 高楼层,共10层, 暂无数据
高层一楼，前排洋房，无遮挡，交通便利、适和刚需顾客,中节能翎航城 ,临港经济开发区, 68万,"7,590元/平",2室1厅 , 89.6平米 , 南 , 毛坯 , 低楼层,共17层, 暂无数据
楼下就是大商场里面吃饭逛街都可以。。。,海岸城 ,临港经济开发区, 36.8万,"6,887元/平",1室1厅 , 53.44平米 , 北 , 简装 , 低楼层,共32层, 暂无数据
此房屋，楼层好，户型方正，采光无遮挡。,西红柿公寓 ,临港经济开发区, 32.6万,"4,707元/平",1室1厅 , 69.26平米 , 北 , 精装 , 低楼层,共17层, 塔楼
朗诗未来街区大四房 带车位 楼层好 业主诚心售,朗诗未来街区 ,临港经济开发区, 91.8万,"7,038元/平",4室2厅 , 130.44平米 , 南 北 , 毛坯 , 低楼层,共23层, 暂无数据
临港好地段   次新房   房东诚意出售,朗诗未来街区 ,临港经济开发区, 69.8万,"6,744元/平",3室2厅 , 103.51平米 , 南 , 毛坯 , 低楼层,共23层, 暂无数据
精装三房，中间楼层，视野佳，户型好,碧桂园·翡翠湾 ,澄江街道, 188万,"13,822元/平",3室2厅 , 136.02平米 , 南 北 , 精装 , 中楼层,共33层, 暂无数据
浦江23号精装三房，装修一年半,浦江23号 ,临港经济开发区, 89.8万,"7,454元/平",3室2厅 , 120.48平米 , 南 , 精装 , 低楼层,共26层, 暂无数据
朗诗未来街区 3室2厅 南,朗诗未来街区 ,临港经济开发区, 96.8万,"7,446元/平",3室2厅 , 130.01平米 , 南 , 简装 , 低楼层,共23层, 暂无数据
安置房小区，小区环境好，配套设施好，交通方便,称心阁 ,南闸街道, 78万,"9,498元/平",2室1厅 , 82.13平米 , 南 北 , 简装 , 高楼层,共10层, 暂无数据
朗诗未来街区大四房采光好看房方便,朗诗未来街区 ,临港经济开发区, 96万,"6,693元/平",4室2厅 , 143.45平米 , 南 北 , 毛坯 , 中楼层,共34层, 暂无数据
采光视野无遮挡，业主诚心卖，空置楼层好,中奥光年 ,青阳镇, 145万,"13,317元/平",3室2厅 , 108.89平米 , 南 北 , 精装 , 低楼层,共18层, 暂无数据
临港好地段   次新房   房东诚意出售,朗诗未来街区 ,临港经济开发区, 69.8万,"6,744元/平",3室2厅 , 103.51平米 , 南 , 毛坯 , 低楼层,共23层, 暂无数据
碧桂园天玺，拎包入住，中间楼层，采光无遮挡，有车位,碧桂园天玺 ,南闸街道, 185万,"12,945元/平",4室2厅 , 142.92平米 , 南 北 , 精装 , 中楼层,共18层, 板楼
楼下就是大商场里面吃饭逛街都可以。。。,海岸城 ,临港经济开发区, 36.8万,"6,887元/平",1室1厅 , 53.44平米 , 北 , 简装 , 低楼层,共32层, 暂无数据
高层一楼，前排洋房，无遮挡，交通便利、适和刚需顾客,中节能翎航城 ,临港经济开发区, 68万,"7,590元/平",2室1厅 , 89.6平米 , 南 , 毛坯 , 低楼层,共17层, 暂无数据
称心阁电梯房，中间楼层精装修，采光无遮挡，税费各自,称心阁花园北区 ,南闸街道, 85万,"9,797元/平",2室1厅 , 86.77平米 , 北 南 , 简装 , 中楼层,共28层, 暂无数据
高档小区 户型好 精装 价格可谈,弘建公园国际 ,临港经济开发区, 130万,"9,087元/平",3室2厅 , 143.07平米 , 东南 , 精装 , 低楼层,共17层, 暂无数据
毛坯   看房方便    房东诚意出售   价格可谈,朗诗未来街区 ,临港经济开发区, 109.8万,"7,655元/平",4室1厅 , 143.45平米 , 南 , 毛坯 , 高楼层,共34层, 暂无数据
中企铂镜四房大平层采光好单价6千带地下车位,中企铂镜 ,临港经济开发区, 119.8万,"6,005元/平",4室2厅 , 199.52平米 , 南 北 , 毛坯 , 低楼层,共14层, 板楼
小区环境很好，物业管理很好的，.......,碧桂园天玺 ,南闸街道, 158万,"11,049元/平",4室2厅 , 143平米 , 南 , 精装 , 高楼层,共18层, 暂无数据
海岸城70年产权天然气朝西采光好,海岸城 ,临港经济开发区, 41.5万,"7,578元/平",1室1厅 , 54.77平米 , 西 , 精装 , 高楼层,共32层, 暂无数据
金江花苑 小面积 看房方便 南北通风,金江花苑 ,临港经济开发区, 55万,"5,660元/平",2室2厅 , 97.19平米 , 南 , 毛坯 , 中楼层,共6层, 暂无数据
四朝南户型方正，南北通风，纯毛坯大平层，视野采光好,碧桂园天玺 ,南闸街道, 275万,"10,393元/平",5室2厅 , 264.62平米 , 南 , 毛坯 , 高楼层,共9层, 板塔结合
次新品质小区 毛坯 采光无影响 户型方正,碧桂园·翡翠湾 ,澄江街道, 160万,"13,306元/平",3室2厅 , 120.25平米 , 南 北 , 毛坯 , 中楼层,共18层, 暂无数据
爱家名邸 毛坯好楼层，有钥匙看房方便,爱家名邸 ,云亭街道, 206万,"11,949元/平",3室2厅 , 172.41平米 , 南 北 , 毛坯 , 中楼层,共33层, 板楼
业主急售，有钥匙，满五唯一，价格可谈,中节能翎航城 ,临港经济开发区, 65万,"7,338元/平",2室2厅 , 88.58平米 , 南 北 , 毛坯 , 中楼层,共17层, 暂无数据
江阴阳光假日花园装修保养好，看房方便提前预约,阳光假日花园 ,澄江街道, 188万,"13,291元/平",3室2厅 , 141.45平米 , 南 北 , 精装 , 中楼层,共18层, 暂无数据
昕悦府稀有104户型，房主精装未住，次顶楼,弘阳昕悦府 ,云亭街道, 92万,"8,842元/平",3室2厅 , 104.06平米 , 南 北 , 精装 , 高楼层,共34层, 暂无数据
此房满五唯一，南北通风，采光无遮挡，拎包入住。,丽岛华都北区 ,澄江街道, 125.3万,"10,136元/平",3室2厅 , 123.63平米 , 南 , 简装 , 低楼层,共23层, 板楼
长山主大街上 精装大户型 带精装朝南汽车库 楼层好,渡江四村 ,高新区, 108万,"6,831元/平",4室2厅 , 158.11平米 , 南 , 精装 , 低楼层,共6层, 塔楼
天虹苑 3室1厅 南,天虹苑 ,澄江街道, 230万,"16,397元/平",3室1厅 , 140.27平米 , 南 , 精装 , 中楼层,共32层, 塔楼
中间楼层，南北通透，采光充足，看中可谈,五矿黄山湖壹号 ,澄江街道, 325万,"31,059元/平",3室1厅 , 104.64平米 , 南 北 , 精装 , 高楼层,共26层, 板楼
江南御园四房，楼层佳采光好，纯洋小区,融创江南御园 ,高新区, 88万,"8,096元/平",4室2厅 , 108.7平米 , 东南 , 毛坯 , 低楼层,共9层, 板塔结合
三室两厅两卫，楼层好，位置好，采光好，开间大,阳光国际花园 ,澄江街道, 235万,"16,340元/平",3室2厅 , 143.82平米 , 南 北 , 精装 , 高楼层,共25层, 暂无数据
全屋地暖，精装修，采光无遮挡，小区成熟，入住率高,恒大御景 ,澄江街道, 198万,"10,555元/平",5室2厅 , 187.6平米 , 南 , 毛坯 , 低楼层,共20层, 平房
恒大中央广场 1室1厅 南,恒大中央广场 ,澄江街道, 60万,"15,129元/平",1室1厅 , 39.66平米 , 南 , 精装 , 高楼层,共18层, 塔楼
此房楼层好 配套设施齐全 交通便利 格局通透,江南華都 ,澄江街道, 258万,"16,889元/平",3室2厅 , 152.77平米 , 南 北 , 简装 , 高楼层,共18层, 板塔结合
虹桥八村，两朝南户型好，中间楼层采光足,虹桥八村 ,澄江街道, 159万,"22,105元/平",2室1厅 , 71.93平米 , 南 , 简装 , 中楼层,共4层, 暂无数据
花园五村   楼层好  采光好,花园五村住宅小区 ,澄江街道, 114万,"16,061元/平",3室1厅 , 70.98平米 , 南 , 简装 , 中楼层,共5层, 暂无数据
价格美丽  精装修  楼栋位置佳 楼层好采光好,绿城水岸 ,云亭街道, 80万,"8,910元/平",2室1厅 , 89.79平米 , 南 , 精装 , 高楼层,共27层, 板塔结合
满两年，南北通风格局好，户型方正，高楼层视野好,天安城市花园 ,高新区, 105万,"7,931元/平",3室2厅 , 132.4平米 , 南 , 毛坯 , 高楼层,共18层, 暂无数据
蟠龙华都  业主诚心出售 看房方便,蟠龙华都 ,高新区, 68万,"6,416元/平",2室1厅 , 105.99平米 , 南 , 毛坯 , 高楼层,共14层, 平房
