标题,小区,区域,总价,单价,户型,面积,朝向,装修情况,楼层类别,总层数,建筑类型
生活方便，交通便利，环境优美，精装修，采光好,时代城（锡溪名邸） ,钱桥, 130万,"12,923元/平",3室1厅 , 100.6平米 , 南 , 精装 , 高楼层,共34层, 板楼
有院子，精装修，景观轴范围，楼间距大,阳光100阿尔勒 ,西漳, 120万,"12,943元/平",3室2厅 , 92.72平米 , 南 , 精装 , 低楼层,共26层, 板楼
葑溪园 3室1厅 南,葑溪园 ,石塘湾, 95万,"8,271元/平",3室1厅 , 114.86平米 , 南 , 简装 , 中楼层,共11层, 板楼
生活方便，交通便利，环境优美，精装修，采光好,时代城（锡溪名邸） ,钱桥, 119万,"12,464元/平",3室2厅 , 95.48平米 , 东南 , 精装 , 高楼层,共34层, 板塔结合
生活方便，交通便利，环境优美，精装修，采光好,时代城（锡溪名邸） ,钱桥, 135万,"13,777元/平",3室1厅 , 97.99平米 , 南 , 精装 , 高楼层,共34层, 暂无数据
洛社融创西羲里开发商精装三房两卫，业主诚售,融创·西羲里 ,洛社, 170万,"15,740元/平",3室2厅 , 108.01平米 , 南 , 精装 , 低楼层,共32层, 板楼
华府标准两房户型  居家精装修未住过,嘉利华府庄园十区 ,堰桥, 125万,"14,329元/平",2室2厅 , 87.24平米 , 南 , 精装 , 中楼层,共26层, 板楼
户型好，采光充足，产权清晰 随时签约 ，交通便利,明发·国际新城（西区） ,西漳, 220万,"15,742元/平",4室2厅 , 139.76平米 , 南 , 精装 , 高楼层,共22层, 板楼
维景苑 急售婚装 三房 87平148万 钥匙在手 随时看房,维景苑 ,钱桥, 148万,"16,695元/平",3室2厅 , 88.65平米 , 南 , 精装 , 高楼层,共17层, 板塔结合
诚售！米娅公馆精装两房 拎包入住 天一旁 配套全,阳光100米娅公馆 ,西漳, 114万,"13,105元/平",2室1厅 , 86.99平米 , 南 北 , 精装 , 低楼层,共18层, 板楼
楼层好，采光好，视野通透。。。。,明发商业广场 ,西漳, 85万,"11,644元/平",2室1厅 , 73平米 , 东 南 , 精装 , 低楼层,共14层, 板塔结合
：天一學府旁 地铁西漳站畔 背靠西漳公园,寺头家园二期 ,西漳, 155万,"14,031元/平",3室1厅 , 110.47平米 , 南 , 简装 , 高楼层,共26层, 板楼
龙韵怡景苑  看房方便 采光无遮挡 商品房,龙韵怡景苑 ,钱桥, 162万,"12,418元/平",4室2厅 , 130.46平米 , 南 北 , 精装 , 高楼层,共11层, 板楼
"视野开阔无遮挡,民水民电，楼层好",明发商业广场 ,西漳, 53万,"11,277元/平",1室1厅 , 47平米 , 北 , 精装 , 中楼层,共14层, 板塔结合
采光好位置安静，拎包入住装修清爽,明发·国际新城（西区） ,西漳, 139.8万,"15,783元/平",3室2厅 , 88.58平米 , 南 , 精装 , 中楼层,共24层, 板楼
精装两房 高楼层 视野好 全天采光 诚心出售,寺头家园三期 ,西漳, 108万,"12,887元/平",2室2厅 , 83.81平米 , 南 , 简装 , 高楼层,共33层, 板楼
星光天地 2室2厅 南,星光天地 ,刘潭, 40万,"8,786元/平",2室2厅 , 45.53平米 , 南 , 精装 , 中楼层,共21层, 平房
天一學府旁 地铁西漳站畔 背靠西漳公园和寺头公交总站,寺头家园三期 ,西漳, 118万,"14,098元/平",2室2厅 , 83.7平米 , 南 , 毛坯 , 中楼层,共33层, 板楼
精装自住房 近地铁一号线 交通方便 诚心出售,嘉利华府庄园十区 ,堰桥, 168万,"18,141元/平",3室2厅 , 92.61平米 , 南 , 精装 , 中楼层,共30层, 板楼
天一城A区1楼带院子的，前排采光无遮挡，看房方便。,天一城A区 ,西漳, 185万,"12,880元/平",3室2厅 , 143.64平米 , 南 , 精装 , 低楼层,共11层, 塔楼
省锡中 通透2房 配套好 低总价,华润橡树湾（二期三期） ,堰桥, 123万,"14,217元/平",2室1厅 , 86.52平米 , 南 , 简装 , 低楼层,共33层, 板楼
阳光100南区 三开间朝南 楼层好 采光充足,阳光100国际新城南区 ,刘潭, 130万,"12,521元/平",3室1厅 , 103.83平米 , 南 , 精装 , 中楼层,共11层, 板塔结合
次新小区配套设施齐全 交通便利 诚心出售,万科天一新著 ,西漳, 239万,"20,381元/平",3室2厅 , 117.27平米 , 南 北 , 精装 , 低楼层,共26层, 板楼
寺头三期精装商品房 中间楼层 中间位置,寺头家园三期 ,西漳, 145万,"17,324元/平",2室1厅 , 83.7平米 , 南 , 精装 , 中楼层,共33层, 板楼
70年产权房商品房  近地铁近奥莱,明发商业广场 ,西漳, 50万,"10,753元/平",1室0厅 , 46.5平米 , 东 , 精装 , 中楼层,共14层, 塔楼
洛城中央御景 精装大三房 花园电梯洋房,洛城中央御景 ,洛社, 249万,"13,644元/平",3室2厅 , 182.51平米 , 南 , 精装 , 低楼层,共10层, 板楼
嘉利华府庄园十区 3室2厅 南,嘉利华府庄园十区 ,堰桥, 198万,"18,865元/平",3室2厅 , 104.96平米 , 南 , 精装 , 低楼层,共32层, 板楼
寺头家园！精装保养好！带大金空调！土出已经交了！,寺头家园二期 ,西漳, 148万,"13,398元/平",3室2厅 , 110.47平米 , 南 , 精装 , 高楼层,共26层, 板楼
万科天一新著大三房两厅两卫诚心出售,万科天一新著 ,西漳, 260万,"22,172元/平",3室2厅 , 117.27平米 , 南 , 精装 , 高楼层,共26层, 暂无数据
藕苑新村 位置优越 交通方便 适合大户人家购房居住,藕苑新村 ,钱桥, 149万,"9,121元/平",4室2厅 , 163.36平米 , 南 , 精装 , 中楼层,共6层, 暂无数据
此房满五不唯一 。 精装修保养好 ，视野采光好,金都花园 ,堰桥, 150万,"14,747元/平",2室2厅 , 101.72平米 , 南 , 毛坯 , 中楼层,共27层, 板楼
万科天一新著3房 中上层 3开间朝南飞机户型 地铁口,万科天一新著 ,西漳, 165万,"17,655元/平",3室2厅 , 93.46平米 , 南 , 精装 , 高楼层,共27层, 板楼
金岸世家二期，电梯房，户型正，采光佳,金岸世家二期 ,钱桥, 168万,"13,281元/平",3室2厅 , 126.5平米 , 南 北 , 简装 , 低楼层,共17层, 板楼
此房满五唯一 全新婚装房 拎包入住,周巷新村 ,钱桥, 110万,"8,388元/平",3室2厅 , 131.14平米 , 南 北 , 精装 , 高楼层,共6层, 板塔结合
地铁口，晴山蓝城二期，自住装修，，户型正，采光佳,水岸花城 ,钱桥, 145万,"13,717元/平",3室2厅 , 105.71平米 , 南 , 精装 , 高楼层,共6层, 板塔结合
地铁畔 天一学府旁 寺头三期毛坯四房 房东诚心出售,寺头家园三期 ,西漳, 160万,"11,073元/平",4室2厅 , 144.5平米 , 南 , 毛坯 , 中楼层,共33层, 板塔结合
70年产权房商品房  近地铁近奥莱,明发商业广场 ,西漳, 50万,"10,753元/平",1室0厅 , 46.5平米 , 东 , 精装 , 中楼层,共14层, 塔楼
洛城中央御景 精装大三房 花园电梯洋房,洛城中央御景 ,洛社, 249万,"13,644元/平",3室2厅 , 182.51平米 , 南 , 精装 , 低楼层,共10层, 板楼
寺头家园！精装保养好！带大金空调！土出已经交了！,寺头家园二期 ,西漳, 148万,"13,398元/平",3室2厅 , 110.47平米 , 南 , 精装 , 高楼层,共26层, 板楼
嘉利华府庄园十区 3室2厅 南,嘉利华府庄园十区 ,堰桥, 198万,"18,865元/平",3室2厅 , 104.96平米 , 南 , 精装 , 低楼层,共32层, 板楼
星光天地 复式公寓 15万装修 拎包入住 地铁口,星光天地 ,刘潭, 57万,"13,968元/平",1室1厅 , 40.81平米 , 西 , 精装 , 中楼层,共19层, 板塔结合
"朝南采光好， 户型设计合理, 带独立车库",华新苑 ,山北, 114万,"10,702元/平",3室2厅 , 106.53平米 , 南 , 精装 , 中楼层,共6层, 板楼
地铁口，晴山蓝城二期，自住装修，，户型正，采光佳,水岸花城 ,钱桥, 145万,"13,717元/平",3室2厅 , 105.71平米 , 南 , 精装 , 高楼层,共6层, 板塔结合
万科天一新著3房 中上层 3开间朝南飞机户型 地铁口,万科天一新著 ,西漳, 165万,"17,655元/平",3室2厅 , 93.46平米 , 南 , 精装 , 高楼层,共27层, 板楼
万科天一新著大三房两厅两卫诚心出售,万科天一新著 ,西漳, 260万,"22,172元/平",3室2厅 , 117.27平米 , 南 , 精装 , 高楼层,共26层, 暂无数据
次新小区配套设施齐全 交通便利 诚心出售,万科天一新著 ,西漳, 290万,"22,657元/平",4室2厅 , 128平米 , 南 , 精装 , 中楼层,共18层, 板楼
奥特莱斯楼上 70年产权的 住宅 看房方便的,明发商业广场 ,西漳, 58万,"11,470元/平",1室1厅 , 50.57平米 , 东 , 精装 , 中楼层,共14层, 塔楼
寺头三期精装商品房 中间楼层 中间位置,寺头家园三期 ,西漳, 145万,"17,324元/平",2室1厅 , 83.7平米 , 南 , 精装 , 中楼层,共33层, 板楼
次新小区配套设施齐全 交通便利 诚心出售,万科天一新著 ,西漳, 239万,"20,381元/平",3室2厅 , 117.27平米 , 南 北 , 精装 , 低楼层,共26层, 板楼
藕苑新村 位置优越 交通方便 适合大户人家购房居住,藕苑新村 ,钱桥, 149万,"9,121元/平",4室2厅 , 163.36平米 , 南 , 精装 , 中楼层,共6层, 暂无数据
此房满五不唯一 。 精装修保养好 ，视野采光好,金都花园 ,堰桥, 150万,"14,747元/平",2室2厅 , 101.72平米 , 南 , 毛坯 , 中楼层,共27层, 板楼
金岸世家二期，电梯房，户型正，采光佳,金岸世家二期 ,钱桥, 168万,"13,281元/平",3室2厅 , 126.5平米 , 南 北 , 简装 , 低楼层,共17层, 板楼
此房满五唯一 全新婚装房 拎包入住,周巷新村 ,钱桥, 110万,"8,388元/平",3室2厅 , 131.14平米 , 南 北 , 精装 , 高楼层,共6层, 板塔结合
次新小区配套设施齐全 交通便利 诚心出售,万科天一新著 ,西漳, 255万,"21,745元/平",3室2厅 , 117.27平米 , 南 北 , 精装 , 高楼层,共26层, 板楼
品质装修随时看次新小区配套设施齐全交通便利诚心出售,万科天一新著 ,西漳, 208万,"16,655元/平",3室2厅 , 124.89平米 , 南 , 精装 , 低楼层,共34层, 板塔结合
绿地银城物业格局好，楼层佳，采光充足,绿地世纪城三期 ,堰桥, 180万,"20,227元/平",3室2厅 , 88.99平米 , 南 , 毛坯 , 中楼层,共33层, 板塔结合
百乐和园 次新房 三开间朝南 得房率高 视野宽阔采光足,百乐和园 ,钱桥, 165万,"18,714元/平",3室1厅 , 88.17平米 , 南 , 简装 , 高楼层,共31层, 板楼
万科天一新著精装3房 次顶楼 全天采光 靠东面 随时看,万科天一新著 ,西漳, 176万,"18,828元/平",3室2厅 , 93.48平米 , 南 , 精装 , 高楼层,共26层, 暂无数据
晴山蓝城  好环境       户型好   看房方便采光好,晴山蓝城 ,钱桥, 165万,"12,779元/平",3室2厅 , 129.12平米 , 南 , 精装 , 低楼层,共6层, 板楼
次新小区配套设施齐全 交通便利 诚心出售,万科天一新著 ,西漳, 188万,"20,120元/平",3室2厅 , 93.44平米 , 南 , 精装 , 高楼层,共34层, 板塔结合
精装大三房 拎包入住 全新空置,凤翔馨城 ,刘潭, 150万,"13,487元/平",3室1厅 , 111.22平米 , 南 , 精装 , 低楼层,共11层, 板楼
奥林匹克花园，近地铁，低总价，生活便利,奥林匹克花园 ,堰桥, 75万,"17,362元/平",1室1厅 , 43.2平米 , 西 , 精装 , 高楼层,共20层, 塔楼
次新小区，满五，精装修业主诚心出售，采光刺眼,嘉利华府庄园十区 ,堰桥, 143万,"15,814元/平",2室1厅 , 90.43平米 , 南 , 精装 , 高楼层,共26层, 板楼
乐多花园 4室2厅 南 北,乐多花园 ,钱桥, 155万,"10,174元/平",4室2厅 , 152.35平米 , 南 北 , 毛坯 , 高楼层,共10层, 板楼
橡树湾次新房，景观楼层，精装二房，业主诚心出售,华润橡树湾（二期三期） ,堰桥, 138万,"15,951元/平",2室2厅 , 86.52平米 , 南 北 , 精装 , 高楼层,共33层, 板楼
万达旁，金都花园 大四房 大平层 洋房层高 楼层好,金都花园 ,堰桥, 220万,"12,594元/平",4室2厅 , 174.69平米 , 南 , 精装 , 中楼层,共11层, 板楼
橡树湾精装两房 通透户型 采光好 视野开阔 诚心出售,华润橡树湾（二期三期） ,堰桥, 140万,"15,881元/平",2室2厅 , 88.16平米 , 南 北 , 精装 , 高楼层,共31层, 板楼
地铁口，美林湖三室次新房 中高楼层 看房方便！！,美林湖花园 ,钱桥, 168万,"15,815元/平",3室2厅 , 106.23平米 , 南 北 , 毛坯 ,,, 塔楼
明发国际新城全南两房家具家电全留房东诚心看房随时,明发·国际新城（西区） ,西漳, 125万,"14,112元/平",2室2厅 , 88.58平米 , 南 , 精装 , 低楼层,共24层, 板楼
次新小区，景观楼层，配套齐全，房东诚心出售。,嘉利华府庄园十区 ,堰桥, 129万,"14,716元/平",2室2厅 , 87.66平米 , 南 , 毛坯 , 高楼层,共32层, 板塔结合
金科次新小区环境品质高 拎包入住,金科集美壹品 ,钱桥, 190万,"14,700元/平",4室2厅 , 129.26平米 , 南 , 精装 , 高楼层,共17层, 暂无数据
全新婚装 全屋水暖 一梯一户小高层 四开间朝南,万科天一新著 ,西漳, 290万,"22,722元/平",4室2厅 , 127.63平米 , 南 , 精装 , 中楼层,共18层, 板楼
阿尔勒次新小区  纯人车分流  带院子,阳光100阿尔勒 ,西漳, 140万,"13,699元/平",3室2厅 , 102.2平米 , 南 , 精装 , 低楼层,共26层, 板楼
一梯两户，品质洋房，一楼带院子，带车位,阳光100国际新城南区 ,刘潭, 118万,"13,568元/平",3室2厅 , 86.97平米 , 南 , 简装 , 低楼层,共11层, 板塔结合
不挡光 近小区大门 学没用 有地铁 近体育馆,嘉利华府庄园十区 ,堰桥, 130万,"14,831元/平",2室2厅 , 87.66平米 , 南 , 简装 , 低楼层,共32层, 板塔结合
明发商业广场 1室1厅 西,明发商业广场 ,西漳, 60万,"10,529元/平",1室1厅 , 56.99平米 , 西 , 毛坯 , 中楼层,共14层, 板塔结合
万科次新房三房，品质小区，人车分流，房东诚心出售,万科天一新著 ,西漳, 198万,"21,182元/平",3室2厅 , 93.48平米 , 南 , 精装 , 高楼层,共26层, 板楼
地铁口精装修一室一厅电梯房，看房方便。,隆舜园 ,钱桥, 50万,"11,264元/平",1室1厅 , 44.39平米 , 西 , 精装 , 中楼层,共9层, 板塔结合
锡陆路小区独栋门面，有天有地，近地铁口，可过户！,锡陆路小区 ,钱桥, 330万,"12,083元/平",9室2厅 , 273.13平米 , 南 北 , 精装 , 低楼层,共3层, 暂无数据
精装大平层，直接拎包入住，中层采光好，诚心出售,洛城德院 ,洛社, 110万,"11,807元/平",2室1厅 , 93.17平米 , 南 , 精装 , 中楼层,共10层, 板楼
万科新著二期 从未住过人 诚心出售,万科天一新著 ,西漳, 220万,"17,710元/平",3室2厅 , 124.23平米 , 南 北 , 精装 , 低楼层,共34层, 板楼
新著二期竖厅得房率高 全天采光 看房方便诚心出售,万科天一新著 ,西漳, 168万,"18,075元/平",3室2厅 , 92.95平米 , 南 , 精装 , 高楼层,共34层, 板楼
万科天一新著精装3房 全新 位置佳 公园边地铁口,万科天一新著 ,西漳, 202万,"17,226元/平",3室2厅 , 117.27平米 , 南 , 精装 , 低楼层,共26层, 板楼
万科新著！精装温馨三房！拎包入住！地铁口！带车位！,万科天一新著 ,西漳, 180万,"19,260元/平",3室2厅 , 93.46平米 , 南 北 , 精装 , 高楼层,共27层, 板楼
万科天一新著 不靠 地铁 采光无全天好,万科天一新著 ,西漳, 218万,"17,456元/平",4室2厅 , 124.89平米 , 南 , 精装 , 高楼层,共34层, 板塔结合
万科天一新著精装大三房，看房随时，全新无入住,万科天一新著 ,西漳, 215万,"18,334元/平",3室2厅 , 117.27平米 , 南 , 精装 , 中楼层,共26层, 板楼
牡丹园 鸿墅 沿河大边套 纯毛坯 大院子,鸿墅 ,堰桥, 1250万,"30,322元/平",5室3厅 , 412.25平米 , 南 , 毛坯 ,,, 板楼
钱桥菜场旁 金龙公寓 精装修两房 南北通透 保养好,金龙公寓一区 ,钱桥, 125万,"13,229元/平",2室1厅 , 94.49平米 , 南 北 , 精装 , 低楼层,共7层, 板塔结合
急售地铁口自住精装修东西全留拎包住随时看,水岸花城 ,钱桥, 102万,"11,593元/平",2室2厅 , 87.99平米 , 南 , 精装 , 高楼层,共6层, 暂无数据
天一公馆复式公寓5米2挑高，地铁口通燃气，奥特莱斯旁,太平洋城中城天一公馆 ,西漳, 64万,"9,754元/平",2室1厅 , 65.62平米 , 西 , 精装 , 低楼层,共21层, 塔楼
精装修拎包入住 好楼层位置 采光好,万科天一新著 ,西漳, 208万,"22,256元/平",3室2厅 , 93.46平米 , 南 北 , 其他 , 中楼层,共27层, 板楼
此房满两年，房东诚售，采光好，娱乐生活配套齐全。,嘉利华府庄园十区 ,堰桥, 130万,"17,441元/平",2室2厅 , 74.54平米 , 南 , 简装 , 低楼层,共26层, 板楼
精装房户型方正首付五十万月供3千左右,乐泉花园 ,钱桥, 160万,"11,740元/平",3室1厅 , 136.29平米 , 南 , 精装 , 低楼层,共10层, 板楼
奥特莱斯楼上 70年产权的 住宅 看房方便的,明发商业广场 ,西漳, 58万,"11,470元/平",1室1厅 , 50.57平米 , 东 , 精装 , 中楼层,共14层, 塔楼
翡翠庄园是钱桥纯别墅区，位置好，密度低上下3层。,永利翡翠庄园 ,钱桥, 538万,"33,200元/平",5室3厅 , 162.05平米 , 南 , 毛坯 , 低楼层,共3层, 暂无数据
阳光100南区 三开间朝南 楼层好 采光充足,阳光100国际新城南区 ,刘潭, 130万,"12,521元/平",3室1厅 , 103.83平米 , 南 , 精装 , 中楼层,共11层, 板塔结合
嘉利华府庄园十区精装修两房 设施齐全拎包入住,嘉利华府庄园十区 ,堰桥, 150万,"17,112元/平",2室2厅 , 87.66平米 , 南 , 精装 , 低楼层,共32层, 板塔结合
精装房户型方正首付五十万月供3千左右,乐泉花园 ,钱桥, 160万,"11,740元/平",3室1厅 , 136.29平米 , 南 , 精装 , 低楼层,共10层, 板楼
不邻马路，洋房房东诚心出售，价格还能 谈,万科天一新著 ,西漳, 275万,"21,348元/平",4室2厅 , 128.82平米 , 南 , 精装 , 低楼层,共11层, 板楼
华新苑 带装修中间楼层 视野宽阔 采光足 带独立车库,华新苑 ,山北, 100万,"9,242元/平",3室2厅 , 108.21平米 , 南 北 , 精装 , 中楼层,共5层, 板楼
