标题,小区,区域,总价,单价,户型,面积,朝向,装修情况,楼层类别,总层数,建筑类型
商品房 精装自住 中间楼层 看房方便 可看蠡湖,瑞星家园 ,扬名, 105万,"16,402元/平",2室1厅 , 64.02平米 , 南 , 精装 , 高楼层,共34层, 板塔结合
精装修 位置好 采光视野好 得房率近82% 品质小高层,融创澜山郡 ,融创文化旅游城, 320万,"27,534元/平",3室2厅 , 116.22平米 , 南 , 精装 , 中楼层,共18层, 板楼
中间楼层，没有土出，精装保养好，家具家电全留。,瑞星家园 ,扬名, 175.9万,"16,592元/平",2室2厅 , 106.02平米 , 南 北 , 精装 , 低楼层,共16层, 板楼
清水毛坯出售，楼层上层，可观太湖风景，视野好。,贡湖苑 ,融创文化旅游城, 78万,"10,483元/平",2室2厅 , 74.41平米 , 南 , 毛坯 , 高楼层,共29层, 板塔结合
雪溪苑B区 边套户型 诚心出售 好楼层,雪溪苑B区 ,融创文化旅游城, 92万,"10,177元/平",2室2厅 , 90.4平米 , 西南 , 简装 , 高楼层,共18层, 板楼
朗诗新郡精装修两房，全南采光充足，楼层佳，业主诚售,朗诗新郡 ,塘铁桥, 270万,"30,128元/平",2室2厅 , 89.62平米 , 南 , 精装 , 中楼层,共45层, 板楼
此房满两年，看房方便，智慧街区后排的不靠路房源,魅力万科城三区 ,万象城/东绛, 279万,"31,156元/平",2室1厅 , 89.55平米 , 南 北 , 精装 , 中楼层,共8层, 板楼
方正大三房，婚房装修，入住少，采光视野好，满五年,魅力万科城三区 ,万象城/东绛, 295万,"28,074元/平",3室2厅 , 105.08平米 , 南 北 , 精装 , 中楼层,共18层, 板楼
太湖国际珀丽南岸 精装修 满五年 小高层 诚心出售,太湖国际一街区-珀丽南岸 ,万象城/东绛, 370万,"27,927元/平",3室2厅 , 132.49平米 , 南 北 , 精装 , 低楼层,共11层, 板楼
价格包土出 户型方正 诚心出售,太湖佳园西区 ,华庄, 100万,"14,286元/平",2室1厅 , 70平米 , 南 , 简装 , 低楼层,共30层, 板楼
此房价格适中，户型正气，大三房，采光充足，通风好。,融创·瑷颐湾C区 ,海岸城/市民中心, 370万,"29,827元/平",3室2厅 , 124.05平米 , 南 , 毛坯 , 高楼层,共34层, 板楼
户型正气，小三房，清水毛坯，视野开阔，景观楼层，,融创·瑷颐湾C区 ,海岸城/市民中心, 293万,"32,826元/平",3室2厅 , 89.26平米 , 南 北 , 毛坯 , 高楼层,共34层, 板楼
次顶楼，自然通风，三开间朝南，诚信出售,中海凤凰璟园二期 ,华庄, 210万,"22,298元/平",3室1厅 , 94.18平米 , 南 北 , 毛坯 , 高楼层,共34层, 板楼
朗诗新郡 中间楼层 采光刺眼 视野佳 看房有钥匙,朗诗新郡 ,塘铁桥, 380万,"27,649元/平",4室2厅 , 137.44平米 , 南 北 , 毛坯 , 高楼层,共45层, 板楼
经开区CBD地段，地铁4号线旁，户型方正三开间朝南,中海凤凰璟园二期 ,华庄, 235万,"24,969元/平",3室2厅 , 94.12平米 , 南 , 毛坯 , 中楼层,共34层, 板楼
在建5号线，南北通透户型，房东急卖，看房方便,溪南新村（稻香路） ,新体育中心, 36万,"9,757元/平",1室1厅 , 36.9平米 , 南 北 , 简装 , 高楼层,共6层, 板楼
纯毛坯两房，满五年，地铁口，交通便利,太湖国际一街区-珀丽南岸 ,万象城/东绛, 180万,"20,097元/平",2室2厅 , 89.57平米 , 南 , 毛坯 , 低楼层,共33层, 板楼
精装大金空调，全屋硅藻泥实木家具地板，全天采光,中海凤凰璟园二期 ,华庄, 230万,"24,437元/平",3室2厅 , 94.12平米 , 南 北 , 精装 , 中楼层,共34层, 板楼
精准大俩房，采光充足旁边是太湖,太湖佳园 ,华庄, 125万,"13,220元/平",2室1厅 , 94.56平米 , 南 , 精装 , 低楼层,共24层, 板楼
凤凰全天采光高层精装房，业主诚售，价格可谈,中海凤凰璟园四期 ,华庄, 300万,"28,800元/平",3室1厅 , 104.17平米 , 南 , 精装 , 中楼层,共32层, 板楼
高楼层，带阁楼，户型方正采光无遮挡,月秀东园 ,新体育中心, 160万,"15,025元/平",4室1厅 , 106.49平米 , 南 北 , 简装 , 高楼层,共6层, 板楼
瑞星家园，中上楼层，户型南，价格包土出，视野采光好,瑞星家园 ,扬名, 90万,"14,059元/平",2室1厅 , 64.02平米 , 南 , 简装 , 高楼层,共34层, 塔楼
万科品质 精装大三房 双阳台品牌家具家电采光好保养新,万科信成道一期 ,海岸城/市民中心, 405万,"28,691元/平",3室2厅 , 141.16平米 , 南 北 , 精装 , 低楼层,共33层, 板楼
太湖佳园毛坯大三房、可观太湖、房东诚心出售。,太湖佳园 ,华庄, 158万,"11,587元/平",3室2厅 , 136.37平米 , 南 , 毛坯 , 高楼层,共24层, 板楼
万科信成道精装高层云墅大平层，非顶楼景观房百万装修,万科信成道一期 ,海岸城/市民中心, 685万,"28,976元/平",4室2厅 , 236.41平米 , 南 北 , 精装 , 高楼层,共33层, 板楼
太湖佳园A区，户型方正，包土出，地暖,太湖佳园西区 ,华庄, 130万,"18,440元/平",2室1厅 , 70.5平米 , 南 , 精装 , 中楼层,共30层, 板楼
华府天地尊园 小三房 交通便利 配套齐全,华府天地尊园 ,海岸城/市民中心, 300万,"34,146元/平",3室2厅 , 87.86平米 , 南 , 精装 , 低楼层,共32层, 板楼
地铁口旁，中间楼层，采光好，业主急卖，随时看房,周新苑四期 ,万象城/东绛, 85万,"12,173元/平",2室1厅 , 69.83平米 , 南 北 , 精装 , 低楼层,共18层, 板楼
融创栖溪里 2室1厅 南,融创栖溪里 ,融创文化旅游城, 149万,"14,125元/平",2室1厅 , 105.49平米 , 南 , 毛坯 , 高楼层,共45层, 板楼
中高楼层，边套户型，南北通风，三开间朝南，小高层。,富力十号B区 ,万象城/东绛, 376万,"30,881元/平",3室2厅 , 121.76平米 , 南 , 精装 , 高楼层,共18层, 板楼
满五 中高层 业主诚售 锡师在 业主诚售 有车位,玉兰花园东一区 ,海岸城/市民中心, 750万,"44,537元/平",3室2厅 , 168.4平米 , 南 , 精装 , 高楼层,共17层, 板楼
融创栖溪里 2室1厅 南,融创栖溪里 ,融创文化旅游城, 165万,"18,802元/平",2室1厅 , 87.76平米 , 南 , 精装 , 高楼层,共45层, 板楼
自住精装修三房视野好房东诚心出售,融创栖溪里 ,融创文化旅游城, 210万,"17,755元/平",3室2厅 , 118.28平米 , 南 , 精装 , 低楼层,共45层, 板楼
经开 无土出 电梯小高层 精装四房 诚心出售,周新苑西三期-2 ,万象城/东绛, 210万,"13,683元/平",4室3厅 , 153.48平米 , 南 北 , 精装 , 高楼层,共18层, 板楼
精装修3房 房东诚心卖 湖景房,融创栖溪里 ,融创文化旅游城, 175万,"17,677元/平",3室2厅 , 99平米 , 南 , 精装 , 高楼层,共34层, 板楼
朗诗新郡 精装四房 自住装修 前方无遮挡 视野开阔1,朗诗新郡 ,塘铁桥, 370万,"26,921元/平",4室2厅 , 137.44平米 , 南 , 精装 , 低楼层,共45层, 板楼
塘铁桥观山名筑北区全装两房随时看房,观山名筑北区 ,塘铁桥, 170万,"19,236元/平",2室2厅 , 88.38平米 , 南 , 简装 , 低楼层,共32层, 板楼
边套大平层，纯毛坯，金匮公园，金融街，地铁1号线,玉兰花园东一区 ,海岸城/市民中心, 1050万,"39,145元/平",4室2厅 , 268.24平米 , 南 , 毛坯 , 中楼层,共28层, 板楼
塘铁桥观山名筑北区全装两房随时看房,观山名筑北区 ,塘铁桥, 170万,"19,236元/平",2室2厅 , 88.38平米 , 南 , 简装 , 低楼层,共32层, 板楼
万科海上传奇 精装三房 中间楼层采光好,万科海上传奇 ,万象城/东绛, 210万,"21,497元/平",3室1厅 , 97.69平米 , 南 , 精装 , 中楼层,共34层, 板楼
万科海上传奇 精装四房 中间楼层 业主诚售,万科海上传奇 ,万象城/东绛, 260万,"23,003元/平",4室2厅 , 113.03平米 , 南 , 精装 , 中楼层,共29层, 板楼
凯发苑精装三房，房型好，复式，适合大家庭居住,凯发苑二期 ,华庄, 145万,"11,327元/平",3室1厅 , 128.02平米 , 南 , 精装 , 高楼层,共6层, 板楼
景观房 金匮公园全景 空调+地暖 双阳台 全天采光,富力十号B区 ,万象城/东绛, 680万,"32,856元/平",4室2厅 , 206.97平米 , 南 , 精装 , 中楼层,共31层, 板楼
包土出仙河苑精装两房价格可谈 随时看房,仙河苑三期 ,融创文化旅游城, 106万,"15,545元/平",2室1厅 , 68.19平米 , 南 北 , 精装 , 高楼层,共11层, 板楼
太湖国际阅湖洋房，精装四房，拎包入住！业主诚售！,太湖国际一街区-珀丽南岸 ,万象城/东绛, 440万,"29,359元/平",4室2厅 , 149.87平米 , 南 北 , 精装 , 中楼层,共11层, 板楼
太湖国际精装两房；两房朝南采光全天，业主诚心出售,太湖国际一街区-珀丽南岸 ,万象城/东绛, 195万,"21,849元/平",2室2厅 , 89.25平米 , 南 , 精装 , 高楼层,共23层, 板楼
溪岸景园毛坯三居，楼层好，视野开阔，可观太湖！,融创栖溪里 ,融创文化旅游城, 150万,"14,298元/平",3室1厅 , 104.91平米 , 南 , 毛坯 , 高楼层,共45层, 板楼
户型方正，位置好，精装随时入住,融创栖溪里 ,融创文化旅游城, 169万,"15,628元/平",2室2厅 , 108.14平米 , 南 北 , 精装 , 低楼层,共45层, 板楼
溪岸景园 3室2厅 南,融创栖溪里 ,融创文化旅游城, 165万,"15,581元/平",3室2厅 , 105.9平米 , 南 , 精装 , 低楼层,共45层, 板楼
此房满2唯一，位置佳，楼层好，小区环境好，,融创栖溪里 ,融创文化旅游城, 150万,"14,023元/平",3室2厅 , 106.97平米 , 南 , 毛坯 , 中楼层,共45层, 板楼
小区西侧不靠路，楼层好，采光充足，诚意出售,融创栖溪里 ,融创文化旅游城, 180万,"15,320元/平",3室1厅 , 117.5平米 , 南 , 毛坯 , 中楼层,共45层, 板楼
溪岸景园通透边套 中上楼层 可看湖 诚心出售 价格可谈,融创栖溪里 ,融创文化旅游城, 150万,"14,283元/平",3室2厅 , 105.02平米 , 南 , 简装 , 高楼层,共45层, 板楼
信成道统装三房 户型方正 自住装修保养好,万科信成道一期 ,海岸城/市民中心, 398万,"28,116元/平",3室2厅 , 141.56平米 , 南 , 精装 , 低楼层,共32层, 板楼
熙园满五年两房出售，楼层好，采光好,融创熙园一期 ,长广溪/大学城, 230万,"30,969元/平",2室1厅 , 74.27平米 , 南 , 精装 , 高楼层,共18层, 板楼
房子诚心出售，位置好，采光视野好，看房方便！,融创栖溪里 ,融创文化旅游城, 150万,"14,275元/平",3室1厅 , 105.08平米 , 南 北 , 毛坯 , 低楼层,共45层, 板楼
此房位置好，楼层佳，小区环境好，人车分流,融创栖溪里 ,融创文化旅游城, 152万,"14,662元/平",3室2厅 , 103.67平米 , 南 , 简装 , 高楼层,共45层, 板楼
融创栖溪里 3室2厅 南 北,融创栖溪里 ,融创文化旅游城, 185万,"15,827元/平",3室2厅 , 116.89平米 , 南 北 , 精装 , 中楼层,共45层, 板楼
融创西溪里毛坯三居，满五唯一，楼层好，全天采光！,融创栖溪里 ,融创文化旅游城, 163万,"16,397元/平",3室2厅 , 99.41平米 , 南 北 , 毛坯 , 中楼层,共34层, 板楼
此房精装大三房 楼层好位置佳 通透视野开阔 装修精致,富润花苑二区 ,胡埭, 130万,"10,570元/平",3室2厅 , 123平米 , 南 , 精装 , 高楼层,共18层, 板楼
尚锦城 精装两房 小高层 全天采光 户型通透,尚锦城C区 ,塘铁桥, 172万,"20,117元/平",2室1厅 , 85.5平米 , 南 , 精装 , 中楼层,共16层, 板楼
融创熙园一期精装修2房诚心出售看房方便,融创熙园一期 ,长广溪/大学城, 200万,"26,926元/平",2室2厅 , 74.28平米 , 南 , 精装 , 中楼层,共18层, 板楼
品质楼盘，楼层好，位置佳，随时看房,万科翡翠东方 ,塘铁桥, 560万,"32,888元/平",4室2厅 , 170.28平米 , 南 , 毛坯 , 高楼层,共31层, 板楼
中间楼层 采光充足 南北双阳台 三开间朝南方正户,融创•荣域 ,融创文化旅游城, 200万,"14,841元/平",4室2厅 , 134.77平米 , 南 北 , 毛坯 , 中楼层,共34层, 板楼
纯景观房，长广溪，融创茂，雪浪山等景观一览无遗,融创•荣域 ,融创文化旅游城, 248万,"17,139元/平",4室2厅 , 144.7平米 , 南 , 毛坯 , 中楼层,共34层, 板楼
清水毛坯，中间楼层，视野开阔，诚心出售,融创栖溪里 ,融创文化旅游城, 143万,"14,533元/平",3室1厅 , 98.4平米 , 南 北 , 简装 , 高楼层,共34层, 板楼
全新组团融创荣域，毛坯大三居，内外皆景品质小区,融创•荣域 ,融创文化旅游城, 180万,"14,000元/平",3室2厅 , 128.58平米 , 南 , 毛坯 , 中楼层,共34层, 板楼
融创•荣域 3室2厅 南 北,融创•荣域 ,融创文化旅游城, 145万,"13,283元/平",3室2厅 , 109.17平米 , 南 北 , 简装 , 高楼层,共34层, 板楼
融创•荣域 3室2厅 南 北,融创•荣域 ,融创文化旅游城, 145万,"13,283元/平",3室2厅 , 109.17平米 , 南 北 , 简装 , 高楼层,共34层, 板楼
"天鹅湖B区精装通透大两房,全新未入住，保养好，诚心售",天鹅湖花园B区 ,长广溪/大学城, 229万,"25,550元/平",2室2厅 , 89.63平米 , 南 , 精装 , 低楼层,共17层, 板楼
户型方正，位置好，中间偏上楼层，可看小区内部景观,融创栖溪里 ,融创文化旅游城, 162万,"15,105元/平",3室1厅 , 107.25平米 , 南 , 精装 , 高楼层,共45层, 板楼
包土出 业主诚心出售，全天采光，视野开阔，小区中间,华盛苑 ,万象城/东绛, 206万,"16,902元/平",3室2厅 , 121.88平米 , 南 , 精装 , 高楼层,共18层, 板楼
此房满五年，全天采光，前后80米无遮挡。,魅力万科城二区 ,万象城/东绛, 210万,"22,038元/平",2室2厅 , 95.29平米 , 南 , 简装 , 中楼层,共18层, 板楼
落霞苑毛坯小两房，房型好，采光无遮挡,落霞苑第二社区 ,塘铁桥, 85万,"12,942元/平",2室1厅 , 65.68平米 , 南 , 毛坯 , 高楼层,共6层, 板楼
品质楼盘，楼层好，位置佳，随时看房,万科翡翠东方 ,塘铁桥, 560万,"32,888元/平",4室2厅 , 170.28平米 , 南 , 毛坯 , 高楼层,共31层, 板楼
次新品质小区 融创荣域毛坯大三房 中间楼层 随时看房,融创•荣域 ,融创文化旅游城, 220万,"16,183元/平",3室2厅 , 135.95平米 , 南 , 毛坯 , 中楼层,共34层, 板楼
纯景观房，长广溪，融创茂，雪浪山等景观一览无遗,融创•荣域 ,融创文化旅游城, 248万,"17,139元/平",4室2厅 , 144.7平米 , 南 , 毛坯 , 中楼层,共34层, 板楼
清水毛坯，中间楼层，视野开阔，诚心出售,融创栖溪里 ,融创文化旅游城, 143万,"14,533元/平",3室1厅 , 98.4平米 , 南 北 , 简装 , 高楼层,共34层, 板楼
近湿地公园即将满五毛坯房中间楼层诚心出售,融创栖溪里 ,融创文化旅游城, 135万,"13,581元/平",3室2厅 , 99.41平米 , 南 , 毛坯 , 低楼层,共34层, 板楼
融创荣域大面积 买的就是大户 图的就是省心 拎包入住,融创•荣域 ,融创文化旅游城, 420万,"28,807元/平",4室2厅 , 145.8平米 , 南 北 , 精装 , 中楼层,共34层, 板楼
此房楼层适中，次新房，业主诚心卖。,融创•荣域 ,融创文化旅游城, 270万,"18,510元/平",4室2厅 , 145.87平米 , 南 , 毛坯 , 中楼层,共34层, 板楼
次新品质小区 融创荣域四开间朝南改善大四房 上育英,融创•荣域 ,融创文化旅游城, 255万,"17,482元/平",4室2厅 , 145.87平米 , 南 , 毛坯 , 中楼层,共34层, 板楼
溪岸景园 精装湖景三房 小区前排 无遮挡 诚心出售,融创栖溪里 ,融创文化旅游城, 190万,"18,476元/平",3室2厅 , 102.84平米 , 南 , 精装 , 中楼层,共45层, 板楼
中间楼层 采光充足 南北双阳台 三开间朝南方正户,融创•荣域 ,融创文化旅游城, 200万,"14,841元/平",4室2厅 , 134.77平米 , 南 北 , 毛坯 , 中楼层,共34层, 板楼
经开区 靠地铁 诚心出售   边套电梯小高层,周新苑四期 ,万象城/东绛, 87万,"12,459元/平",2室1厅 , 69.83平米 , 南 , 毛坯 , 中楼层,共18层, 板楼
魅力万科~精装修~通透两居室~带电梯~诚心出售~小高层,魅力万科城二区 ,万象城/东绛, 180万,"20,225元/平",2室2厅 , 89平米 , 东 西 , 精装 , 低楼层,共8层, 板楼
融创荣域毛坯大三房 环境新 房子新 户型更方正,融创•荣域 ,融创文化旅游城, 230万,"17,020元/平",3室2厅 , 135.14平米 , 南 北 , 毛坯 , 低楼层,共33层, 板楼
富力十号精装三居室  金匮公园北  空调地暖,富力十号B区 ,万象城/东绛, 275万,"22,586元/平",3室2厅 , 121.76平米 , 南 , 精装 , 低楼层,共18层, 板楼
融创荣域户型方正长广溪雪浪山蠡湖快速路旁好房诚售,融创•荣域 ,融创文化旅游城, 202万,"15,826元/平",3室2厅 , 127.64平米 , 南 北 , 毛坯 , 高楼层,共34层, 板楼
地铁口 交通便利 中高楼层 采光充足 满五唯一,南湖家园北区 ,塘铁桥, 119万,"11,814元/平",2室2厅 , 100.73平米 , 南 , 毛坯 , 高楼层,共32层, 板楼
满二年·三开间朝南·中间楼层·交通便利·设施齐全,融创•荣域 ,融创文化旅游城, 195万,"14,344元/平",3室1厅 , 135.95平米 , 南 , 毛坯 , 低楼层,共34层, 板楼
次新房 交通便利 采光视野好，诚心出售,融创•荣域 ,融创文化旅游城, 380万,"27,398元/平",4室2厅 , 138.7平米 , 北 南 , 精装 , 中楼层,共34层, 板楼
熊猫户型，精装大三房，四开间朝南  业主诚心出售,太湖国际一街区-珀丽南岸 ,万象城/东绛, 290万,"20,518元/平",3室2厅 , 141.34平米 , 南 北 , 精装 , 低楼层,共33层, 板楼
纯毛坯三房，户型方正，楼层好，视野开阔，随时看房！,融创•荣域 ,融创文化旅游城, 200万,"18,927元/平",3室2厅 , 105.67平米 , 南 , 毛坯 , 中楼层,共34层, 板楼
全新组团融创荣域，毛坯大三居，内外皆景品质小区,融创•荣域 ,融创文化旅游城, 180万,"14,000元/平",3室2厅 , 128.58平米 , 南 , 毛坯 , 中楼层,共34层, 板楼
全南户型，布局合理，适合夫妻家庭。小高户型,瑞星家园 ,扬名, 145万,"14,901元/平",2室2厅 , 97.31平米 , 南 , 简装 , 高楼层,共11层, 板楼
毛坯，二房，扬名实验旁边，适合刚需,瑞扬家园 ,扬名, 148万,"16,682元/平",2室2厅 , 88.72平米 , 南 , 毛坯 , 高楼层,共34层, 板楼
