标题,小区,区域,总价,单价,户型,面积,朝向,装修情况,楼层类别,总层数,建筑类型
叙丰家园边套两房 位置好 楼间距大 视野采光无遮挡,叙丰家园 ,江溪, 85万,"9,135元/平",2室2厅 , 93.05平米 , 南 北 , 简装 , 高楼层,共6层, 板楼
东鼎家园三房116平，满五唯一，户型方正，看房方便,东鼎家园 ,旺庄, 150万,"12,924元/平",3室2厅 , 116.07平米 , 南 , 精装 , 高楼层,共11层, 板楼
此房楼层好，视野开阔，采光充足，配套设施齐全！,国际一花园 ,坊前, 98万,"14,259元/平",2室2厅 , 68.73平米 , 南 , 精装 , 中楼层,共31层, 板楼
广南里 近地铁 大四房 全明户型 看房便利,广南里 ,江溪, 110万,"9,529元/平",3室1厅 , 115.44平米 , 南 , 精装 , 高楼层,共7层, 板楼
欧典家园，满五年，精装修保养好，诚心出售，,欧典家园北区 ,江溪, 149.5万,"11,365元/平",3室2厅 , 131.55平米 , 南 , 精装 , 低楼层,共6层, 板楼
国际一花园景观楼层，视野好，三开间朝南户型，,国际一花园 ,坊前, 170万,"13,112元/平",3室2厅 , 129.66平米 , 南 , 简装 , 高楼层,共33层, 板楼
君域豪庭 精装修一室 家电齐全 拎包入住,君域豪庭 ,鸿山, 42万,"8,572元/平",1室1厅 , 49平米 , 南 , 精装 , 低楼层,共19层, 板楼
此房纯毛坯，位置好，带花园和地下室。,融创枫丹御园 ,鸿山, 192万,"12,608元/平",2室2厅 , 152.29平米 , 南 , 毛坯 , 低楼层,共4层, 暂无数据
长江大厦 1室1厅 西北,长江大厦 ,旺庄, 63万,"9,745元/平",1室1厅 , 64.65平米 , 西北 , 精装 , 高楼层,共32层, 塔楼
叙康里好房出售，中间楼层，满五年,叙康里 ,江溪, 140万,"12,784元/平",3室2厅 , 109.52平米 , 南 , 精装 , 高楼层,共7层, 板楼
朗诗天萃三恒系统，前排采光无遮挡，小区环境好,朗诗天萃 ,江溪, 298万,"30,138元/平",3室1厅 , 98.88平米 , 南 , 精装 , 中楼层,共7层, 板楼
五洲国际酒店式公寓自住理财皆可，配套齐全。,五洲国际工业博览城 ,坊前, 59万,"10,728元/平",2室1厅 , 55平米 , 南 , 简装 , 中楼层,共20层, 板楼
此房中间楼层，采光很好，价格可谈,五洲国际工业博览城 ,坊前, 58万,"11,241元/平",1室1厅 , 51.6平米 , 西 , 毛坯 , 低楼层,共21层, 板塔结合
长江路 润泽雅居 距离地铁口200米  精装一室 拎包入住,润泽雅居 ,旺庄, 55万,"14,187元/平",1室1厅 , 38.77平米 , 西北 , 精装 , 低楼层,共18层, 塔楼
长江路地铁口尚东雅园一期精装3房 保养好,尚东雅园 ,旺庄, 180万,"17,083元/平",3室1厅 , 105.37平米 , 南 , 精装 , 低楼层,共34层, 板楼
商品房 70年产权的住宅，精装修 业主诚心出售,博客公寓 ,江溪, 62万,"12,258元/平",1室1厅 , 50.58平米 , 东北 , 精装 , 中楼层,共33层, 板楼
香梅人家精装大三房 满五税费少 品牌家电全留 诚心卖,香梅人家 ,梅村, 178万,"14,913元/平",3室1厅 , 119.36平米 , 南 北 , 精装 , 中楼层,共28层, 板楼
融侨二期 精装三房户型方正 采光视野好 满五 可随时看,融侨观邸二期 ,江溪, 260万,"18,480元/平",3室1厅 , 140.7平米 , 南 , 精装 , 中楼层,共33层, 板楼
包税价长江北路太湖花园旁精装一房好楼层外地发展急售,金轮星光名座生活广场 ,江溪, 45万,"10,070元/平",1室1厅 , 44.69平米 , 北 , 精装 , 中楼层,共13层, 塔楼
5米挑高，户型通透、通燃气、荟聚旁、,五洲国际工业博览城 ,坊前, 50.5万,"9,410元/平",3室1厅 , 53.67平米 , 东北 , 精装 , 低楼层,共15层, 塔楼
此房户型方正，包土出商品房，看房有钥匙,叙丰家园东区 ,江溪, 110万,"13,319元/平",2室1厅 , 82.59平米 , 南 , 精装 , 低楼层,共18层, 板楼
电梯房太湖花园3期，户型好无贷款，诚心出售价格可谈,太湖花园三期 ,江溪, 195万,"12,893元/平",4室2厅 , 151.25平米 , 南 , 简装 , 低楼层,共11层, 板楼
多友·嘉悦中心 2室1厅 南,多友·嘉悦中心 ,江溪, 43万,"8,907元/平",2室1厅 , 48.28平米 , 南 , 精装 , 中楼层,共20层, 塔楼
挑高精装小两房业主诚心出售，看房随时价格可谈,多友·嘉悦中心 ,江溪, 37万,"10,118元/平",2室1厅 , 36.57平米 , 东 , 精装 , 中楼层,共20层, 塔楼
装修保养好 家电家具齐全 房东诚心出售 寻找有缘人,多友·嘉悦中心 ,江溪, 40万,"7,559元/平",1室1厅 , 52.92平米 , 南 , 精装 , 中楼层,共20层, 塔楼
成熟地段，精装修，配套全，3号线旺庄路站,长江一号 ,旺庄, 400万,"8,791元/平",1室1厅 , 455.05平米 , 南 , 精装 , 中楼层,共21层, 塔楼
五洲工业博览城小时代复式挑高4.6米精装修,五洲国际工业博览城 ,坊前, 42万,"7,778元/平",2室1厅 , 54平米 , 北 , 简装 , 中楼层,共20层, 板楼
挑高4.6米，复式两层户型，采光无遮挡，通燃气,五洲国际工业博览城 ,坊前, 57.5万,"11,558元/平",2室1厅 , 49.75平米 , 南 , 精装 , 高楼层,共20层, 板楼
太科园次新房边套好位置户型正通透诚心出售,太湖雍华府 ,新安, 220万,"19,032元/平",3室2厅 , 115.6平米 , 南 , 毛坯 , 低楼层,共24层, 暂无数据
性 价 比 高 荟聚旁，地铁口（诚心卖，价格好谈）,深港亚太中心 ,东亭, 40万,"7,923元/平",2室1厅 , 50.49平米 , 南 , 毛坯 , 中楼层,共16层, 塔楼
宜家荟聚旁 复式挑高  20万婚装 采光好,深港亚太中心 ,东亭, 63万,"10,356元/平",2室1厅 , 60.84平米 , 东南 , 精装 , 低楼层,共16层, 塔楼
荟聚旁 房东精心设计通燃气 复式挑高 地段佳出行方便,五洲国际工业博览城 ,坊前, 63万,"11,411元/平",1室1厅 , 55.21平米 , 南 , 精装 , 中楼层,共20层, 板楼
本房是复式挑高 ，楼层好，视野开阔，采光充,深港亚太中心 ,东亭, 42万,"8,319元/平",1室1厅 , 50.49平米 , 南 , 毛坯 , 中楼层,共16层, 塔楼
五洲国际，复式挑高，朝南，通燃气，精装修，,五洲国际工业博览城 ,坊前, 55.5万,"9,330元/平",2室1厅 , 59.49平米 , 南 , 精装 , 中楼层,共20层, 板楼
满二唯一，户型方正，大阳台，房东诚心出,新港公寓(新吴区) ,旺庄, 125万,"12,068元/平",2室2厅 , 103.58平米 , 南 , 精装 , 低楼层,共32层, 板塔结合
此房楼层好 全南户型 满五年 小区环境优美 房东诚售,国信世家溪园 ,坊前, 130万,"14,526元/平",2室2厅 , 89.5平米 , 南 , 精装 , 中楼层,共33层, 板楼
小叙康里，全明户型，四开间朝南，看房可以预约，诚售,叙康里 ,江溪, 85万,"11,413元/平",2室1厅 , 74.48平米 , 南 , 简装 , 中楼层,共7层, 板楼
地铁口，3房2卫双阳台，难得户型，家电家具留，采光足,香梅人家 ,梅村, 168万,"15,797元/平",3室2厅 , 106.35平米 , 南 北 , 精装 , 中楼层,共25层, 平房
广南里 精装大两房 采光好 看房提前预约,广南里 ,江溪, 68万,"10,543元/平",2室2厅 , 64.5平米 , 南 , 精装 , 高楼层,共7层, 板楼
五洲国际 精装修4房 房东诚心出售,五洲国际工业博览城 ,坊前, 57万,"9,537元/平",4室2厅 , 59.77平米 , 南 , 精装 , 中楼层,共20层, 板楼
叙康里 刚改造完的老小区  环境优美 房东置换大房子,叙康里 ,江溪, 65万,"9,623元/平",2室2厅 , 67.55平米 , 南 , 精装 , 高楼层,共7层, 板楼
和睦家园质量好的小区 业主素质高 价格优惠,和睦家园 ,坊前, 165万,"12,121元/平",3室2厅 , 136.13平米 , 南 , 精装 , 高楼层,共27层, 板楼
旺庄东路 新都会精装两房 诚心出售,新都会花园 ,旺庄, 138万,"14,149元/平",2室2厅 , 97.54平米 , 南 , 精装 , 中楼层,共30层, 板楼
业主自住精装两房朝南 采光无遮挡 诚心出售 价格可聊,叙康里 ,江溪, 80万,"11,531元/平",2室1厅 , 69.38平米 , 南 , 精装 , 高楼层,共7层, 板楼
叙成里，万科旁三房出售，南北通，看房方便，诚心出售,叙成里 ,江溪, 108万,"12,723元/平",3室1厅 , 84.89平米 , 南 北 , 简装 , 高楼层,共7层, 板楼
满五唯一！现代化装修!首付只要20万，见面还能谈,广南里 ,江溪, 88万,"13,512元/平",2室1厅 , 65.13平米 , 南 , 精装 , 中楼层,共7层, 板楼
香梅人家+满5唯一+环境优美+视野开阔+产权清新,香梅人家 ,梅村, 118万,"13,307元/平",2室2厅 , 88.68平米 , 南 , 精装 , 高楼层,共30层, 板楼
装修保养好（三成首付可拿）业主诚心卖（看中来谈）诚,富力城C区 ,江溪, 159.9万,"18,007元/平",3室1厅 , 88.8平米 , 南 , 精装 , 低楼层,共32层, 板楼
五洲国际 精装修4房 房东诚心出售,五洲国际工业博览城 ,坊前, 57万,"9,537元/平",4室2厅 , 59.77平米 , 南 , 精装 , 中楼层,共20层, 板楼
三恒系统房 自住从未出租 用心保养 拎包入住,朗诗绿色家园一期 ,新安, 270万,"19,775元/平",3室2厅 , 136.54平米 , 南 , 精装 , 中楼层,共18层, 板塔结合
业主诚心出售 满五年 税费少 有钥匙 方便看房,博客公寓 ,江溪, 60万,"13,861元/平",1室1厅 , 43.29平米 , 东北 , 精装 , 高楼层,共33层, 板楼
房东诚心出售，包土出，采光充足，精装修，交通便利,新安花苑三区 ,新安, 150万,"12,696元/平",3室2厅 , 118.15平米 , 南 北 , 精装 , 低楼层,共18层, 板塔结合
叙康里 精装修 两房朝南 房型正气 采光刺眼 地铁口,叙康里 ,江溪, 85万,"10,032元/平",2室2厅 , 84.73平米 , 南 北 , 精装 , 高楼层,共7层, 板楼
春城家园 新出精装两房 边套通透户型 诚心卖,春城家园A区 ,江溪, 95万,"9,959元/平",2室2厅 , 95.4平米 , 南 , 简装 , 低楼层,共12层, 板楼
纯毛坯，电梯房，全天采光，看房有钥匙。,泰伯花苑三区 ,梅村, 85万,"9,175元/平",2室2厅 , 92.65平米 , 南 北 , 毛坯 , 中楼层,共18层, 板楼
：房东诚心出售，包土出，户型采光好，三开间朝南,新安花苑三区 ,新安, 165万,"10,278元/平",4室2厅 , 160.55平米 , 南 , 毛坯 , 低楼层,共18层, 板塔结合
碧桂园精装三房 采光刺眼 无贷款  诚意出售 看房方便,碧桂园梅公馆 ,梅村, 172万,"17,287元/平",3室2厅 , 99.5平米 , 南 , 精装 , 中楼层,共25层, 板楼
精装修户型很好，业主急卖，看中可以谈,融侨观邸二期 ,江溪, 163万,"17,768元/平",3室2厅 , 91.74平米 , 南 北 , 精装 , 中楼层,共31层, 塔楼
户型正气，两房朝南，诚心出售，格局无变动,新安花苑三区 ,新安, 99万,"10,793元/平",2室1厅 , 91.73平米 , 南 , 精装 , 中楼层,共18层, 板塔结合
三号线，欧尚旁欧典家园，商品房，看房方便诚心出售,欧典家园北区 ,江溪, 98万,"10,636元/平",2室2厅 , 92.14平米 , 南 北 , 简装 , 中楼层,共23层, 塔楼
三开间朝南户型 好楼层 全新纯毛坯没有住过人的,联心嘉园 ,梅村, 82万,"10,428元/平",2室2厅 , 78.64平米 , 南 , 毛坯 , 高楼层,共18层, 板楼
金海里满五唯一，采光刺眼，朝南两房诚心出售！,金海里 ,江溪, 85万,"11,972元/平",2室1厅 , 71平米 , 南 , 简装 , 高楼层,共7层, 板塔结合
泰伯花苑5区精装电梯两房 精装自住 包土出的价格,泰伯花苑五区 ,梅村, 125万,"13,571元/平",2室2厅 , 92.11平米 , 南 , 精装 , 中楼层,共11层, 板楼
叙康里  大三房  老式精装  拎包住  价格可谈,叙康里 ,江溪, 122万,"11,438元/平",3室1厅 , 106.67平米 , 南 , 简装 , 中楼层,共9层, 板楼
此房满五年 南北透 飞机户型 通风好,香珺苑 ,梅村, 186万,"13,894元/平",3室1厅 , 133.88平米 , 南 , 精装 , 低楼层,共11层, 塔楼
两室 中高楼层采光好 无遮挡视野开阔,锡梅花园 ,梅村, 125万,"14,624元/平",2室2厅 , 85.48平米 , 南 , 精装 , 高楼层,共18层, 板楼
此房楼层采光好，视野开阔 精装保养好，出门地铁口,长江绿岛一期 ,江溪, 75万,"12,314元/平",1室1厅 , 60.91平米 , 北 , 精装 , 中楼层,共32层, 塔楼
新洲生态园旁，精装两房南，户型方正，首付低月供低,新洲人家 ,旺庄, 110万,"11,521元/平",2室1厅 , 95.48平米 , 南 , 精装 , 低楼层,共26层, 板塔结合
新上江海新村北区，满五唯一！单价低，看房方便！,江海新村北区 ,塘南, 92万,"10,738元/平",3室1厅 , 85.68平米 , 南 , 简装 , 高楼层,共6层, 板塔结合
非顶楼 采光好价格可谈自住装修 可以拎包入住满五年。,叙康里 ,江溪, 95万,"12,138元/平",2室2厅 , 78.27平米 , 南 , 精装 , 高楼层,共7层, 板楼
旺庄东路 新都会精装两房 诚心出售,新都会花园 ,旺庄, 138万,"14,149元/平",2室2厅 , 97.54平米 , 南 , 精装 , 中楼层,共30层, 板楼
五洲国际 精装修4房 房东诚心出售,五洲国际工业博览城 ,坊前, 57万,"9,537元/平",4室2厅 , 59.77平米 , 南 , 精装 , 中楼层,共20层, 板楼
翻新装修 中间楼层 看房方便  满五年了,广南里 ,江溪, 91.5万,"13,518元/平",2室1厅 , 67.69平米 , 南 北 , 精装 , 中楼层,共7层, 板楼
业主诚心出售 满五年 税费少 有钥匙 方便看房,博客公寓 ,江溪, 60万,"13,861元/平",1室1厅 , 43.29平米 , 东北 , 精装 , 高楼层,共33层, 板楼
长江绿岛 快满5年 看房一般都方便的 提前联系,长江绿岛一期 ,江溪, 143万,"13,861元/平",2室2厅 , 103.17平米 , 南 , 精装 , 中楼层,共32层, 塔楼
春城家园 新出精装两房 边套通透户型 诚心卖,春城家园A区 ,江溪, 95万,"9,959元/平",2室2厅 , 95.4平米 , 南 , 简装 , 低楼层,共12层, 板楼
新洲人家两房99平，不靠高架两房朝南，诚售看房方便！,新洲人家 ,旺庄, 110万,"11,066元/平",2室2厅 , 99.41平米 , 南 , 精装 , 低楼层,共26层, 板楼
装修保养好，采光无遮挡，户型方正，全天看房，价可谈,富力城C区 ,江溪, 146万,"16,405元/平",3室1厅 , 89平米 , 南 北 , 精装 , 低楼层,共32层, 板楼
可以看太湖的2房，17楼的，采光刺眼，有钥匙，随时看,国信观湖湾 ,新安, 175万,"19,663元/平",2室2厅 , 89平米 , 南 , 毛坯 , 高楼层,共18层, 板塔结合
新洲人家改善大三居拎包入住 采光无遮挡房东诚意出售,新洲人家 ,旺庄, 136万,"9,717元/平",3室2厅 , 139.97平米 , 南 , 精装 , 低楼层,共26层, 板楼
此房满五唯一，格局南北户型，房东诚心出售。,长江绿岛二期 ,江溪, 158万,"15,100元/平",2室1厅 , 104.64平米 , 南 , 精装 , 高楼层,共16层, 板楼
此房楼层好 全南户型 满五年 小区环境优美 房东诚售,国信世家溪园 ,坊前, 130万,"14,526元/平",2室2厅 , 89.5平米 , 南 , 精装 , 中楼层,共33层, 板楼
满五唯一，首创大两房，万科物业，采光好,首创悦府 ,江溪, 122万,"14,250元/平",2室1厅 , 85.62平米 , 南 , 简装 , 低楼层,共34层, 板楼
三房，中间楼层，三开间，户型方正,碧桂园梅公馆 ,梅村, 145万,"13,994元/平",3室2厅 , 103.62平米 , 南 , 精装 , 中楼层,共25层, 塔楼
叙康里  大三房  老式精装  拎包住  价格可谈,叙康里 ,江溪, 122万,"11,438元/平",3室1厅 , 106.67平米 , 南 , 简装 , 中楼层,共9层, 板楼
金海里满五唯一，采光刺眼，朝南两房诚心出售！,金海里 ,江溪, 85万,"11,972元/平",2室1厅 , 71平米 , 南 , 简装 , 高楼层,共7层, 板塔结合
泰伯花苑5区精装电梯两房 精装自住 包土出的价格,泰伯花苑五区 ,梅村, 125万,"13,571元/平",2室2厅 , 92.11平米 , 南 , 精装 , 中楼层,共11层, 板楼
长江国际雅园 诚心出售 产权清晰  户型方正 可谈,长江国际雅园 ,江溪, 90万,"15,114元/平",1室1厅 , 59.55平米 , 北 , 精装 , 高楼层,共29层, 板塔结合
近地铁 20万自住装修 家电全留 中上楼层 业主置换诚售,华宇·观澜华府 ,坊前, 125万,"15,855元/平",3室2厅 , 78.84平米 , 南 , 精装 , 中楼层,共32层, 板楼
新都会小区，旺庄路主干道，出行方便，配套完善,新都会花园 ,旺庄, 99万,"14,783元/平",2室1厅 , 66.97平米 , 南 , 精装 , 中楼层,共30层, 板楼
满五唯一  中上楼层 采光视野好 业主诚心出售,尚东雅园 ,旺庄, 145万,"17,264元/平",2室1厅 , 83.99平米 , 南 , 精装 , 中楼层,共34层, 平房
碧桂园精装三房 采光刺眼 无贷款  诚意出售 看房方便,碧桂园梅公馆 ,梅村, 172万,"17,287元/平",3室2厅 , 99.5平米 , 南 , 精装 , 中楼层,共25层, 板楼
户型正气，两房朝南，诚心出售，格局无变动,新安花苑三区 ,新安, 99万,"10,793元/平",2室1厅 , 91.73平米 , 南 , 精装 , 中楼层,共18层, 板塔结合
长江国际雅园三房精装 中上楼层 满五年 看房方便,长江国际雅园 ,江溪, 255万,"20,383元/平",3室1厅 , 125.11平米 , 南 , 精装 , 高楼层,共28层, 板楼
：房东诚心出售，包土出，户型采光好，三开间朝南,新安花苑三区 ,新安, 165万,"10,278元/平",4室2厅 , 160.55平米 , 南 , 毛坯 , 低楼层,共18层, 板塔结合
精装修户型很好，业主急卖，看中可以谈,融侨观邸二期 ,江溪, 163万,"17,768元/平",3室2厅 , 91.74平米 , 南 北 , 精装 , 中楼层,共31层, 塔楼
此房楼层采光好，视野开阔 精装保养好，出门地铁口,长江绿岛一期 ,江溪, 75万,"12,314元/平",1室1厅 , 60.91平米 , 北 , 精装 , 中楼层,共32层, 塔楼
太湖边 ，小户型，总价低，两房，自住装修，湖景房,阿卡迪亚（天骄铭邸） ,新安, 160万,"20,796元/平",2室2厅 , 76.94平米 , 南 , 精装 , 高楼层,共16层, 板楼
万科品质 万科物业 精装洋房 得房率85%,万科东郡 ,江溪, 192万,"20,294元/平",2室2厅 , 94.61平米 , 南 , 精装 , 高楼层,共5层, 板楼
